SRC_random Query: Small,Depth,BBoxes,Data Size
"[80728, 72534, 127343, 119149]",1,"[69337, 9783, 474275, 219328]",309
"[222079, 210000, 268694, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[419064, 260474, 465679, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[22297, 172370, 68912, 218985]",1,"[8117, 9783, 69337, 219328]",308
"[339424, 81748, 386039, 128363]",1,"[69337, 9783, 474275, 219328]",309
"[52722, 376640, 99337, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[213659, 345707, 260274, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[311787, 401073, 358402, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[126141, 33653, 172756, 80268]",1,"[69337, 9783, 474275, 219328]",309
"[117818, 224344, 164433, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[22592, 32846, 69207, 79461]",1,"[8117, 9783, 69337, 219328]",308
"[322208, 418118, 368823, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[217514, 77578, 264129, 124193]",1,"[69337, 9783, 474275, 219328]",309
"[301859, 391446, 348474, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[376874, 163935, 423489, 210550]",1,"[69337, 9783, 474275, 219328]",309
"[221342, 220307, 267957, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[294559, 36836, 341174, 83451]",1,"[69337, 9783, 474275, 219328]",309
"[397504, 241785, 444119, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[292490, 84351, 339105, 130966]",1,"[69337, 9783, 474275, 219328]",309
"[302015, 74761, 348630, 121376]",1,"[69337, 9783, 474275, 219328]",309
"[345885, 116809, 392500, 163424]",1,"[69337, 9783, 474275, 219328]",309
"[316688, 96383, 363303, 142998]",1,"[69337, 9783, 474275, 219328]",309
"[54926, 310395, 101541, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[254324, 159011, 300939, 205626]",1,"[69337, 9783, 474275, 219328]",309
"[148558, 140612, 195173, 187227]",1,"[69337, 9783, 474275, 219328]",309
"[119074, 219477, 165689, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[367068, 12832, 413683, 59447]",1,"[69337, 9783, 474275, 219328]",309
"[341752, 35144, 388367, 81759]",1,"[69337, 9783, 474275, 219328]",309
"[282565, 413838, 329180, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[416101, 44902, 462716, 91517]",1,"[69337, 9783, 474275, 219328]",309
"[13493, 343388, 60108, 219328]",1,"[8117, 9783, 69337, 219328]",308
"[157359, 89122, 203974, 135737]",1,"[69337, 9783, 474275, 219328]",309
"[413230, 81962, 459845, 128577]",1,"[69337, 9783, 474275, 219328]",309
"[407470, 274089, 454085, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[78677, 68156, 125292, 114771]",1,"[69337, 9783, 474275, 219328]",309
"[182295, 11485, 228910, 58100]",1,"[69337, 9783, 474275, 219328]",309
"[396271, 177629, 442886, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[84327, 181270, 130942, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[311344, 401889, 357959, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[40923, 53277, 87538, 99892]",0,"[8117, 9783, 474275, 219328]",617
"[203685, 116700, 250300, 163315]",1,"[69337, 9783, 474275, 219328]",309
"[141217, 244604, 187832, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[182082, 365836, 228697, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[262492, 254805, 309107, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[288979, 284126, 335594, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[52344, 50516, 98959, 97131]",1,"[42574, 9783, 114520, 219328]",308
"[173544, 238151, 220159, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[209284, 415250, 255899, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[219564, 292390, 266179, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[259793, 297147, 306408, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[231396, 280039, 278011, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[46928, 123106, 93543, 169721]",1,"[42574, 9783, 114520, 219328]",308
"[83469, 345908, 130084, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[217628, 276259, 264243, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[172424, 85811, 219039, 132426]",1,"[69337, 9783, 474275, 219328]",309
"[45062, 83181, 91677, 129796]",1,"[42574, 9783, 114520, 219328]",308
"[89850, 26176, 136465, 72791]",1,"[69337, 9783, 474275, 219328]",309
"[209468, 346039, 256083, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[304447, 68871, 351062, 115486]",1,"[69337, 9783, 474275, 219328]",309
"[356379, 43828, 402994, 90443]",1,"[69337, 9783, 474275, 219328]",309
"[283032, 148422, 329647, 195037]",1,"[69337, 9783, 474275, 219328]",309
"[304492, 166823, 351107, 213438]",1,"[69337, 9783, 474275, 219328]",309
"[192788, 357081, 239403, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[389201, 258182, 435816, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[218946, 318220, 265561, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[175458, 398151, 222073, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[359219, 334401, 405834, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[252827, 276767, 299442, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[189112, 129906, 235727, 176521]",1,"[69337, 9783, 474275, 219328]",309
"[415595, 271402, 462210, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[27826, 388332, 74441, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[209378, 417927, 255993, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[199998, 187561, 246613, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[423614, 276721, 470229, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[11731, 139068, 58346, 185683]",1,"[8117, 9783, 69337, 219328]",308
"[309249, 48459, 355864, 95074]",1,"[69337, 9783, 474275, 219328]",309
"[257307, 66287, 303922, 112902]",1,"[69337, 9783, 474275, 219328]",309
"[201049, 236292, 247664, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[410028, 332652, 456643, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[135987, 294246, 182602, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[20851, 280055, 67466, 219328]",1,"[8117, 9783, 69337, 219328]",308
"[274354, 66654, 320969, 113269]",1,"[69337, 9783, 474275, 219328]",309
"[29224, 306911, 75839, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[196177, 28956, 242792, 75571]",1,"[69337, 9783, 474275, 219328]",309
"[199878, 102393, 246493, 149008]",1,"[69337, 9783, 474275, 219328]",309
"[186852, 149287, 233467, 195902]",1,"[69337, 9783, 474275, 219328]",309
"[262944, 261422, 309559, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[404464, 227840, 451079, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[8800, 347800, 55415, 219328]",1,"[8117, 9783, 69337, 219328]",308
"[411608, 131931, 458223, 178546]",1,"[69337, 9783, 474275, 219328]",309
"[351185, 351253, 397800, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[258420, 397582, 305035, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[388366, 188608, 434981, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[366424, 419410, 413039, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[388562, 92378, 435177, 138993]",1,"[69337, 9783, 474275, 219328]",309
"[31024, 407207, 77639, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[395449, 259899, 442064, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[283849, 353360, 330464, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[94567, 210109, 141182, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[372677, 158998, 419292, 205613]",1,"[69337, 9783, 474275, 219328]",309
"[367228, 312343, 413843, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[261712, 119805, 308327, 166420]",1,"[69337, 9783, 474275, 219328]",309
"[22427, 378888, 69042, 219328]",1,"[8117, 9783, 69337, 219328]",308
"[246268, 334788, 292883, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[322573, 359850, 369188, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[99031, 328756, 145646, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[239684, 173397, 286299, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[311360, 179958, 357975, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[233528, 305849, 280143, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[411529, 337634, 458144, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[83660, 276762, 130275, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[233316, 213345, 279931, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[132492, 201387, 179107, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[207861, 162896, 254476, 209511]",1,"[69337, 9783, 474275, 219328]",309
"[134270, 118935, 180885, 165550]",1,"[69337, 9783, 474275, 219328]",309
"[141767, 134888, 188382, 181503]",1,"[69337, 9783, 474275, 219328]",309
"[289377, 315954, 335992, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[203186, 246948, 249801, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[132984, 322336, 179599, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[185184, 335263, 231799, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[340064, 84906, 386679, 131521]",1,"[69337, 9783, 474275, 219328]",309
"[176966, 135820, 223581, 182435]",1,"[69337, 9783, 474275, 219328]",309
"[83576, 406502, 130191, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[142702, 296680, 189317, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[98805, 289409, 145420, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[377558, 380608, 424173, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[320826, 68273, 367441, 114888]",1,"[69337, 9783, 474275, 219328]",309
"[242417, 259682, 289032, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[115498, 370834, 162113, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[103286, 322859, 149901, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[195779, 325433, 242394, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[138703, 380315, 185318, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[54671, 291661, 101286, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[268548, 118369, 315163, 164984]",1,"[69337, 9783, 474275, 219328]",309
"[162122, 212423, 208737, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[151474, 276419, 198089, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[114041, 193688, 160656, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[221351, 173437, 267966, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[391303, 18989, 437918, 65604]",1,"[69337, 9783, 474275, 219328]",309
"[30832, 108827, 77447, 155442]",0,"[8117, 9783, 474275, 219328]",617
"[111402, 324743, 158017, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[93866, 300260, 140481, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[248415, 50550, 295030, 97165]",1,"[69337, 9783, 474275, 219328]",309
"[139636, 271033, 186251, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[158989, 369158, 205604, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[263152, 228201, 309767, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[172838, 361337, 219453, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[397522, 375132, 444137, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[373582, 210160, 420197, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[36665, 68428, 83280, 115043]",0,"[8117, 9783, 474275, 219328]",617
"[38903, 183567, 85518, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[91852, 408100, 138467, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[147644, 330548, 194259, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[385710, 301079, 432325, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[237819, 170058, 284434, 216673]",1,"[69337, 9783, 474275, 219328]",309
"[295404, 225626, 342019, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[260674, 204712, 307289, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[123661, 362742, 170276, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[55129, 388849, 101744, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[50153, 422502, 96768, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[337447, 55956, 384062, 102571]",1,"[69337, 9783, 474275, 219328]",309
"[273475, 17307, 320090, 63922]",1,"[69337, 9783, 474275, 219328]",309
"[354204, 313527, 400819, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[277112, 181620, 323727, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[392382, 320918, 438997, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[58325, 303559, 104940, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[131285, 18706, 177900, 65321]",1,"[69337, 9783, 474275, 219328]",309
"[29743, 421621, 76358, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[58173, 390907, 104788, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[171741, 56078, 218356, 102693]",1,"[69337, 9783, 474275, 219328]",309
"[316447, 213320, 363062, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[380248, 75431, 426863, 122046]",1,"[69337, 9783, 474275, 219328]",309
"[412955, 309985, 459570, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[328518, 286628, 375133, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[111840, 153724, 158455, 200339]",1,"[69337, 9783, 474275, 219328]",309
"[163035, 91345, 209650, 137960]",1,"[69337, 9783, 474275, 219328]",309
"[104430, 317642, 151045, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[126614, 79894, 173229, 126509]",1,"[69337, 9783, 474275, 219328]",309
"[76325, 127818, 122940, 174433]",1,"[69337, 9783, 474275, 219328]",309
"[143319, 268167, 189934, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[421507, 167232, 468122, 213847]",1,"[69337, 9783, 474275, 219328]",309
"[84279, 393165, 130894, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[331188, 150362, 377803, 196977]",1,"[69337, 9783, 474275, 219328]",309
"[115300, 49240, 161915, 95855]",1,"[69337, 9783, 474275, 219328]",309
"[79604, 356159, 126219, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[221479, 103535, 268094, 150150]",1,"[69337, 9783, 474275, 219328]",309
"[112384, 316811, 158999, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[17132, 192377, 63747, 219328]",1,"[8117, 9783, 69337, 219328]",308
"[290090, 353355, 336705, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[259640, 363638, 306255, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[74280, 404143, 120895, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[396770, 150121, 443385, 196736]",1,"[69337, 9783, 474275, 219328]",309
"[50879, 385726, 97494, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[374811, 332100, 421426, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[370534, 154534, 417149, 201149]",1,"[69337, 9783, 474275, 219328]",309
"[423239, 322231, 469854, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[394249, 123761, 440864, 170376]",1,"[69337, 9783, 474275, 219328]",309
"[10251, 83315, 56866, 129930]",1,"[8117, 9783, 69337, 219328]",308
"[116713, 396265, 163328, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[310884, 362246, 357499, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[9886, 227372, 56501, 219328]",1,"[8117, 9783, 69337, 219328]",308
"[74783, 84387, 121398, 131002]",1,"[69337, 9783, 474275, 219328]",309
"[262379, 290472, 308994, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[29646, 272002, 76261, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[175231, 123454, 221846, 170069]",1,"[69337, 9783, 474275, 219328]",309
"[359290, 99556, 405905, 146171]",1,"[69337, 9783, 474275, 219328]",309
"[247520, 174109, 294135, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[356329, 240161, 402944, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[129459, 348463, 176074, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[342265, 392943, 388880, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[152475, 362158, 199090, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[379046, 107073, 425661, 153688]",1,"[69337, 9783, 474275, 219328]",309
"[60746, 191513, 107361, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[265093, 150805, 311708, 197420]",1,"[69337, 9783, 474275, 219328]",309
"[192994, 290522, 239609, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[316729, 156345, 363344, 202960]",1,"[69337, 9783, 474275, 219328]",309
"[122344, 157926, 168959, 204541]",1,"[69337, 9783, 474275, 219328]",309
"[297718, 213882, 344333, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[42445, 99972, 89060, 146587]",0,"[8117, 9783, 474275, 219328]",617
"[205022, 67778, 251637, 114393]",1,"[69337, 9783, 474275, 219328]",309
"[317445, 349796, 364060, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[58032, 279125, 104647, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[80720, 383353, 127335, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[249717, 83709, 296332, 130324]",1,"[69337, 9783, 474275, 219328]",309
"[229657, 145269, 276272, 191884]",1,"[69337, 9783, 474275, 219328]",309
"[392712, 289217, 439327, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[110396, 407292, 157011, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[422984, 101252, 469599, 147867]",1,"[69337, 9783, 474275, 219328]",309
"[395599, 43995, 442214, 90610]",1,"[69337, 9783, 474275, 219328]",309
"[147085, 239062, 193700, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[179586, 205337, 226201, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[276486, 34993, 323101, 81608]",1,"[69337, 9783, 474275, 219328]",309
"[188641, 212599, 235256, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[393785, 386617, 440400, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[209420, 296254, 256035, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[74107, 412986, 120722, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[380279, 381644, 426894, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[291801, 306558, 338416, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[87780, 352083, 134395, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[26354, 168230, 72969, 214845]",0,"[8117, 9783, 474275, 219328]",617
"[331445, 240729, 378060, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[278779, 407314, 325394, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[309821, 226148, 356436, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[118288, 253856, 164903, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[114781, 213337, 161396, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[54110, 59271, 100725, 105886]",1,"[42574, 9783, 114520, 219328]",308
"[288771, 218940, 335386, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[71872, 273783, 118487, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[361219, 252731, 407834, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[401027, 350711, 447642, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[96160, 25041, 142775, 71656]",1,"[69337, 9783, 474275, 219328]",309
"[113767, 130281, 160382, 176896]",1,"[69337, 9783, 474275, 219328]",309
"[134318, 57996, 180933, 104611]",1,"[69337, 9783, 474275, 219328]",309
"[321908, 206288, 368523, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[221236, 44640, 267851, 91255]",1,"[69337, 9783, 474275, 219328]",309
"[295409, 119590, 342024, 166205]",1,"[69337, 9783, 474275, 219328]",309
"[283701, 112299, 330316, 158914]",1,"[69337, 9783, 474275, 219328]",309
"[122670, 265954, 169285, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[55752, 108499, 102367, 155114]",1,"[42574, 9783, 114520, 219328]",308
"[60356, 277183, 106971, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[76392, 324679, 123007, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[110514, 296599, 157129, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[310540, 280639, 357155, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[343154, 333709, 389769, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[234418, 323086, 281033, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[215157, 344199, 261772, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[145529, 360781, 192144, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[255234, 343687, 301849, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[338576, 324190, 385191, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[421612, 23256, 468227, 69871]",1,"[69337, 9783, 474275, 219328]",309
"[192033, 189192, 238648, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[411220, 421468, 457835, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[116071, 376196, 162686, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[346017, 26291, 392632, 72906]",1,"[69337, 9783, 474275, 219328]",309
