SRC_middle Query: Small,Depth,# Hops,BBoxes,Data Size
"[31, 41, 37, 47]",4,4,"[24, 32, 40, 48]",256
"[40, 15, 46, 21]",5,5,"[40, 8, 48, 24]",128
"[0, 14, 6, 20]",6,6,"[0, 12, 8, 20]",64
"[9, 45, 15, 51]",6,6,"[8, 44, 16, 52]",64
"[38, 43, 44, 49]",5,5,"[36, 40, 44, 56]",128
"[49, 55, 55, 61]",5,5,"[48, 48, 56, 64]",128
"[9, 55, 15, 61]",5,5,"[8, 48, 16, 64]",128
"[40, 9, 46, 15]",6,6,"[40, 8, 48, 16]",64
"[54, 48, 60, 54]",6,6,"[52, 48, 60, 56]",64
"[51, 52, 57, 58]",4,4,"[48, 48, 64, 64]",256
"[37, 39, 43, 45]",5,5,"[36, 32, 44, 48]",128
"[11, 4, 17, 10]",4,4,"[8, 0, 24, 16]",256
"[6, 17, 12, 23]",6,6,"[4, 16, 12, 24]",64
"[6, 17, 12, 23]",6,6,"[4, 16, 12, 24]",64
"[39, 29, 45, 35]",4,4,"[32, 24, 48, 40]",256
"[36, 49, 42, 55]",6,6,"[36, 48, 44, 56]",64
"[16, 37, 22, 43]",6,6,"[16, 36, 24, 44]",64
"[26, 2, 32, 8]",6,6,"[24, 0, 32, 8]",64
"[45, 4, 51, 10]",6,6,"[44, 4, 52, 12]",64
"[9, 52, 15, 58]",6,6,"[8, 52, 16, 60]",64
"[28, 3, 34, 9]",5,5,"[28, 0, 36, 16]",128
"[22, 21, 28, 27]",6,6,"[20, 20, 28, 28]",64
"[16, 40, 22, 46]",6,6,"[16, 40, 24, 48]",64
"[26, 24, 32, 30]",6,6,"[24, 24, 32, 32]",64
"[57, 1, 63, 7]",6,6,"[56, 0, 64, 8]",64
"[18, 41, 24, 47]",6,6,"[16, 40, 24, 48]",64
"[15, 13, 21, 19]",4,4,"[8, 8, 24, 24]",256
"[49, 5, 55, 11]",6,6,"[48, 4, 56, 12]",64
"[37, 46, 43, 52]",6,6,"[36, 44, 44, 52]",64
"[9, 15, 15, 21]",5,5,"[8, 8, 16, 24]",128
"[55, 33, 61, 39]",4,4,"[48, 24, 64, 40]",256
"[13, 28, 19, 34]",6,6,"[12, 28, 20, 36]",64
"[20, 55, 26, 61]",5,5,"[20, 48, 28, 64]",128
"[0, 48, 6, 54]",6,6,"[0, 48, 8, 56]",64
"[16, 26, 22, 32]",6,6,"[16, 24, 24, 32]",64
"[37, 33, 43, 39]",6,6,"[36, 32, 44, 40]",64
"[35, 8, 41, 14]",4,4,"[32, 8, 48, 24]",256
"[45, 21, 51, 27]",6,6,"[44, 20, 52, 28]",64
"[45, 36, 51, 42]",6,6,"[44, 36, 52, 44]",64
"[41, 34, 47, 40]",6,6,"[40, 32, 48, 40]",64
"[24, 12, 30, 18]",6,6,"[24, 12, 32, 20]",64
"[19, 6, 25, 12]",4,4,"[16, 0, 32, 16]",256
"[28, 41, 34, 47]",6,6,"[28, 40, 36, 48]",64
"[40, 17, 46, 23]",6,6,"[40, 16, 48, 24]",64
"[15, 51, 21, 57]",4,4,"[8, 48, 24, 64]",256
"[41, 16, 47, 22]",6,6,"[40, 16, 48, 24]",64
"[57, 49, 63, 55]",6,6,"[56, 48, 64, 56]",64
"[19, 5, 25, 11]",4,4,"[16, 0, 32, 16]",256
"[23, 9, 29, 15]",4,4,"[16, 8, 32, 24]",256
"[28, 1, 34, 7]",6,6,"[28, 0, 36, 8]",64
"[24, 41, 30, 47]",6,6,"[24, 40, 32, 48]",64
"[28, 3, 34, 9]",5,5,"[28, 0, 36, 16]",128
"[40, 49, 46, 55]",6,6,"[40, 48, 48, 56]",64
"[49, 18, 55, 24]",6,6,"[48, 16, 56, 24]",64
"[32, 39, 38, 45]",5,5,"[32, 32, 40, 48]",128
"[49, 27, 55, 33]",5,5,"[48, 24, 56, 40]",128
"[29, 39, 35, 45]",5,5,"[28, 32, 36, 48]",128
"[53, 36, 59, 42]",6,6,"[52, 36, 60, 44]",64
"[47, 33, 53, 39]",4,4,"[40, 24, 56, 40]",256
"[12, 10, 18, 16]",6,6,"[12, 8, 20, 16]",64
"[53, 0, 59, 6]",6,6,"[52, 0, 60, 8]",64
"[17, 6, 23, 12]",6,6,"[16, 4, 24, 12]",64
"[53, 24, 59, 30]",6,6,"[52, 24, 60, 32]",64
"[45, 16, 51, 22]",6,6,"[44, 16, 52, 24]",64
"[12, 31, 18, 37]",5,5,"[12, 24, 20, 40]",128
"[56, 30, 62, 36]",6,6,"[56, 28, 64, 36]",64
"[16, 32, 22, 38]",6,6,"[16, 32, 24, 40]",64
"[25, 8, 31, 14]",6,6,"[24, 8, 32, 16]",64
"[38, 31, 44, 37]",5,5,"[36, 24, 44, 40]",128
"[17, 55, 23, 61]",5,5,"[16, 48, 24, 64]",128
"[11, 44, 17, 50]",4,4,"[8, 40, 24, 56]",256
"[0, 13, 6, 19]",6,6,"[0, 12, 8, 20]",64
"[21, 16, 27, 22]",6,6,"[20, 16, 28, 24]",64
"[45, 45, 51, 51]",6,6,"[44, 44, 52, 52]",64
"[55, 52, 61, 58]",4,4,"[48, 48, 64, 64]",256
"[6, 42, 12, 48]",6,6,"[4, 40, 12, 48]",64
"[1, 27, 7, 33]",5,5,"[0, 24, 8, 40]",128
"[19, 20, 25, 26]",4,4,"[16, 16, 32, 32]",256
"[39, 46, 45, 52]",4,4,"[32, 40, 48, 56]",256
"[58, 12, 64, 18]",6,6,"[56, 12, 64, 20]",64
"[21, 26, 27, 32]",6,6,"[20, 24, 28, 32]",64
"[49, 8, 55, 14]",6,6,"[48, 8, 56, 16]",64
"[41, 7, 47, 13]",5,5,"[40, 0, 48, 16]",128
"[15, 22, 21, 28]",4,4,"[8, 16, 24, 32]",256
"[48, 46, 54, 52]",6,6,"[48, 44, 56, 52]",64
"[58, 30, 64, 36]",6,6,"[56, 28, 64, 36]",64
"[28, 11, 34, 17]",5,5,"[28, 8, 36, 24]",128
"[43, 53, 49, 59]",4,4,"[40, 48, 56, 64]",256
"[22, 27, 28, 33]",5,5,"[20, 24, 28, 40]",128
"[54, 27, 60, 33]",5,5,"[52, 24, 60, 40]",128
"[26, 23, 32, 29]",5,5,"[24, 16, 32, 32]",128
"[37, 6, 43, 12]",6,6,"[36, 4, 44, 12]",64
"[5, 35, 11, 41]",5,5,"[4, 32, 12, 48]",128
"[51, 28, 57, 34]",4,4,"[48, 24, 64, 40]",256
"[8, 6, 14, 12]",6,6,"[8, 4, 16, 12]",64
"[0, 51, 6, 57]",5,5,"[0, 48, 8, 64]",128
"[33, 54, 39, 60]",6,6,"[32, 52, 40, 60]",64
"[44, 24, 50, 30]",6,6,"[44, 24, 52, 32]",64
"[41, 30, 47, 36]",6,6,"[40, 28, 48, 36]",64
"[15, 25, 21, 31]",4,4,"[8, 24, 24, 40]",256
"[40, 46, 46, 52]",6,6,"[40, 44, 48, 52]",64
"[6, 26, 12, 32]",6,6,"[4, 24, 12, 32]",64
"[3, 43, 9, 49]",4,4,"[0, 40, 16, 56]",256
"[53, 18, 59, 24]",6,6,"[52, 16, 60, 24]",64
"[38, 10, 44, 16]",6,6,"[36, 8, 44, 16]",64
"[19, 17, 25, 23]",4,4,"[16, 16, 32, 32]",256
"[33, 7, 39, 13]",5,5,"[32, 0, 40, 16]",128
"[35, 42, 41, 48]",4,4,"[32, 32, 48, 48]",256
"[43, 21, 49, 27]",4,4,"[40, 16, 56, 32]",256
"[0, 9, 6, 15]",6,6,"[0, 8, 8, 16]",64
"[0, 5, 6, 11]",6,6,"[0, 4, 8, 12]",64
"[21, 48, 27, 54]",6,6,"[20, 48, 28, 56]",64
"[21, 28, 27, 34]",6,6,"[20, 28, 28, 36]",64
"[54, 12, 60, 18]",6,6,"[52, 12, 60, 20]",64
"[15, 23, 21, 29]",4,4,"[8, 16, 24, 32]",256
"[56, 42, 62, 48]",6,6,"[56, 40, 64, 48]",64
"[36, 29, 42, 35]",6,6,"[36, 28, 44, 36]",64
"[16, 34, 22, 40]",6,6,"[16, 32, 24, 40]",64
"[10, 28, 16, 34]",6,6,"[8, 28, 16, 36]",64
"[25, 0, 31, 6]",6,6,"[24, 0, 32, 8]",64
"[6, 0, 12, 6]",6,6,"[4, 0, 12, 8]",64
"[6, 21, 12, 27]",6,6,"[4, 20, 12, 28]",64
"[46, 13, 52, 19]",6,6,"[44, 12, 52, 20]",64
"[19, 34, 25, 40]",4,4,"[16, 24, 32, 40]",256
"[7, 32, 13, 38]",4,4,"[0, 24, 16, 40]",256
"[49, 19, 55, 25]",5,5,"[48, 16, 56, 32]",128
"[56, 5, 62, 11]",6,6,"[56, 4, 64, 12]",64
"[6, 34, 12, 40]",6,6,"[4, 32, 12, 40]",64
"[39, 18, 45, 24]",4,4,"[32, 16, 48, 32]",256
"[47, 3, 53, 9]",4,4,"[40, 0, 56, 16]",256
"[15, 58, 21, 64]",4,4,"[8, 48, 24, 64]",256
"[53, 7, 59, 13]",5,5,"[52, 0, 60, 16]",128
"[43, 10, 49, 16]",4,4,"[40, 8, 56, 24]",256
"[28, 10, 34, 16]",6,6,"[28, 8, 36, 16]",64
"[10, 29, 16, 35]",6,6,"[8, 28, 16, 36]",64
"[16, 57, 22, 63]",6,6,"[16, 56, 24, 64]",64
"[53, 44, 59, 50]",6,6,"[52, 44, 60, 52]",64
"[10, 28, 16, 34]",6,6,"[8, 28, 16, 36]",64
"[45, 53, 51, 59]",6,6,"[44, 52, 52, 60]",64
"[36, 1, 42, 7]",6,6,"[36, 0, 44, 8]",64
"[35, 24, 41, 30]",4,4,"[32, 24, 48, 40]",256
"[1, 7, 7, 13]",5,5,"[0, 0, 8, 16]",128
"[6, 19, 12, 25]",5,5,"[4, 16, 12, 32]",128
"[5, 40, 11, 46]",6,6,"[4, 40, 12, 48]",64
"[49, 24, 55, 30]",6,6,"[48, 24, 56, 32]",64
"[13, 16, 19, 22]",6,6,"[12, 16, 20, 24]",64
"[46, 24, 52, 30]",6,6,"[44, 24, 52, 32]",64
"[14, 29, 20, 35]",6,6,"[12, 28, 20, 36]",64
"[41, 38, 47, 44]",6,6,"[40, 36, 48, 44]",64
"[32, 35, 38, 41]",5,5,"[32, 32, 40, 48]",128
"[53, 23, 59, 29]",5,5,"[52, 16, 60, 32]",128
"[11, 27, 17, 33]",4,4,"[8, 24, 24, 40]",256
"[40, 51, 46, 57]",5,5,"[40, 48, 48, 64]",128
"[0, 37, 6, 43]",6,6,"[0, 36, 8, 44]",64
"[26, 38, 32, 44]",6,6,"[24, 36, 32, 44]",64
"[14, 18, 20, 24]",6,6,"[12, 16, 20, 24]",64
"[22, 32, 28, 38]",6,6,"[20, 32, 28, 40]",64
"[20, 30, 26, 36]",6,6,"[20, 28, 28, 36]",64
"[40, 54, 46, 60]",6,6,"[40, 52, 48, 60]",64
"[48, 47, 54, 53]",5,5,"[48, 40, 56, 56]",128
"[29, 56, 35, 62]",6,6,"[28, 56, 36, 64]",64
"[47, 45, 53, 51]",4,4,"[40, 40, 56, 56]",256
"[57, 16, 63, 22]",6,6,"[56, 16, 64, 24]",64
"[22, 17, 28, 23]",6,6,"[20, 16, 28, 24]",64
"[49, 10, 55, 16]",6,6,"[48, 8, 56, 16]",64
"[11, 56, 17, 62]",4,4,"[8, 48, 24, 64]",256
"[14, 57, 20, 63]",6,6,"[12, 56, 20, 64]",64
"[29, 20, 35, 26]",6,6,"[28, 20, 36, 28]",64
"[41, 1, 47, 7]",6,6,"[40, 0, 48, 8]",64
"[23, 30, 29, 36]",4,4,"[16, 24, 32, 40]",256
"[39, 50, 45, 56]",4,4,"[32, 40, 48, 56]",256
"[44, 18, 50, 24]",6,6,"[44, 16, 52, 24]",64
"[43, 15, 49, 21]",4,4,"[40, 8, 56, 24]",256
"[1, 6, 7, 12]",6,6,"[0, 4, 8, 12]",64
"[29, 46, 35, 52]",6,6,"[28, 44, 36, 52]",64
"[33, 52, 39, 58]",6,6,"[32, 52, 40, 60]",64
"[57, 11, 63, 17]",5,5,"[56, 8, 64, 24]",128
"[12, 52, 18, 58]",6,6,"[12, 52, 20, 60]",64
"[24, 44, 30, 50]",6,6,"[24, 44, 32, 52]",64
"[38, 21, 44, 27]",6,6,"[36, 20, 44, 28]",64
"[35, 8, 41, 14]",4,4,"[32, 8, 48, 24]",256
"[2, 31, 8, 37]",5,5,"[0, 24, 8, 40]",128
"[26, 57, 32, 63]",6,6,"[24, 56, 32, 64]",64
"[29, 50, 35, 56]",6,6,"[28, 48, 36, 56]",64
"[56, 28, 62, 34]",6,6,"[56, 28, 64, 36]",64
"[23, 0, 29, 6]",4,4,"[16, 0, 32, 16]",256
"[12, 36, 18, 42]",6,6,"[12, 36, 20, 44]",64
"[13, 4, 19, 10]",6,6,"[12, 4, 20, 12]",64
"[31, 8, 37, 14]",4,4,"[24, 8, 40, 24]",256
"[42, 5, 48, 11]",6,6,"[40, 4, 48, 12]",64
"[46, 33, 52, 39]",6,6,"[44, 32, 52, 40]",64
"[44, 42, 50, 48]",6,6,"[44, 40, 52, 48]",64
"[35, 25, 41, 31]",4,4,"[32, 24, 48, 40]",256
"[39, 17, 45, 23]",4,4,"[32, 16, 48, 32]",256
"[13, 5, 19, 11]",6,6,"[12, 4, 20, 12]",64
"[27, 1, 33, 7]",4,4,"[24, 0, 40, 16]",256
"[34, 30, 40, 36]",6,6,"[32, 28, 40, 36]",64
"[45, 47, 51, 53]",5,5,"[44, 40, 52, 56]",128
"[21, 47, 27, 53]",5,5,"[20, 40, 28, 56]",128
"[58, 0, 64, 6]",6,6,"[56, 0, 64, 8]",64
"[12, 39, 18, 45]",5,5,"[12, 32, 20, 48]",128
"[18, 53, 24, 59]",6,6,"[16, 52, 24, 60]",64
"[48, 55, 54, 61]",5,5,"[48, 48, 56, 64]",128
"[56, 49, 62, 55]",6,6,"[56, 48, 64, 56]",64
"[51, 26, 57, 32]",4,4,"[48, 24, 64, 40]",256
"[28, 45, 34, 51]",6,6,"[28, 44, 36, 52]",64
"[32, 44, 38, 50]",6,6,"[32, 44, 40, 52]",64
"[18, 4, 24, 10]",6,6,"[16, 4, 24, 12]",64
"[2, 5, 8, 11]",6,6,"[0, 4, 8, 12]",64
"[22, 24, 28, 30]",6,6,"[20, 24, 28, 32]",64
"[41, 26, 47, 32]",6,6,"[40, 24, 48, 32]",64
"[24, 50, 30, 56]",6,6,"[24, 48, 32, 56]",64
"[41, 44, 47, 50]",6,6,"[40, 44, 48, 52]",64
"[48, 40, 54, 46]",6,6,"[48, 40, 56, 48]",64
"[49, 14, 55, 20]",6,6,"[48, 12, 56, 20]",64
"[18, 31, 24, 37]",5,5,"[16, 24, 24, 40]",128
"[25, 35, 31, 41]",5,5,"[24, 32, 32, 48]",128
"[0, 40, 6, 46]",6,6,"[0, 40, 8, 48]",64
"[27, 40, 33, 46]",4,4,"[24, 32, 40, 48]",256
"[18, 43, 24, 49]",5,5,"[16, 40, 24, 56]",128
"[31, 9, 37, 15]",4,4,"[24, 8, 40, 24]",256
"[25, 43, 31, 49]",5,5,"[24, 40, 32, 56]",128
"[52, 27, 58, 33]",5,5,"[52, 24, 60, 40]",128
"[58, 25, 64, 31]",6,6,"[56, 24, 64, 32]",64
"[45, 58, 51, 64]",6,6,"[44, 56, 52, 64]",64
"[57, 49, 63, 55]",6,6,"[56, 48, 64, 56]",64
"[53, 37, 59, 43]",6,6,"[52, 36, 60, 44]",64
"[46, 38, 52, 44]",6,6,"[44, 36, 52, 44]",64
"[19, 30, 25, 36]",4,4,"[16, 24, 32, 40]",256
"[35, 23, 41, 29]",4,4,"[32, 16, 48, 32]",256
"[19, 26, 25, 32]",4,4,"[16, 24, 32, 40]",256
"[52, 58, 58, 64]",6,6,"[52, 56, 60, 64]",64
"[37, 41, 43, 47]",6,6,"[36, 40, 44, 48]",64
"[49, 10, 55, 16]",6,6,"[48, 8, 56, 16]",64
"[22, 2, 28, 8]",6,6,"[20, 0, 28, 8]",64
"[27, 28, 33, 34]",4,4,"[24, 24, 40, 40]",256
"[28, 19, 34, 25]",5,5,"[28, 16, 36, 32]",128
"[4, 43, 10, 49]",5,5,"[4, 40, 12, 56]",128
"[14, 21, 20, 27]",6,6,"[12, 20, 20, 28]",64
"[14, 24, 20, 30]",6,6,"[12, 24, 20, 32]",64
"[1, 39, 7, 45]",5,5,"[0, 32, 8, 48]",128
"[21, 9, 27, 15]",6,6,"[20, 8, 28, 16]",64
"[11, 52, 17, 58]",4,4,"[8, 48, 24, 64]",256
"[57, 31, 63, 37]",5,5,"[56, 24, 64, 40]",128
"[56, 4, 62, 10]",6,6,"[56, 4, 64, 12]",64
"[49, 6, 55, 12]",6,6,"[48, 4, 56, 12]",64
"[11, 38, 17, 44]",4,4,"[8, 32, 24, 48]",256
"[2, 14, 8, 20]",6,6,"[0, 12, 8, 20]",64
"[41, 11, 47, 17]",5,5,"[40, 8, 48, 24]",128
"[0, 41, 6, 47]",6,6,"[0, 40, 8, 48]",64
"[33, 58, 39, 64]",6,6,"[32, 56, 40, 64]",64
"[58, 43, 64, 49]",5,5,"[56, 40, 64, 56]",128
"[27, 43, 33, 49]",4,4,"[24, 40, 40, 56]",256
"[27, 11, 33, 17]",4,4,"[24, 8, 40, 24]",256
"[18, 25, 24, 31]",6,6,"[16, 24, 24, 32]",64
"[28, 19, 34, 25]",5,5,"[28, 16, 36, 32]",128
"[34, 2, 40, 8]",6,6,"[32, 0, 40, 8]",64
"[10, 30, 16, 36]",6,6,"[8, 28, 16, 36]",64
"[10, 57, 16, 63]",6,6,"[8, 56, 16, 64]",64
"[57, 6, 63, 12]",6,6,"[56, 4, 64, 12]",64
"[42, 7, 48, 13]",5,5,"[40, 0, 48, 16]",128
"[30, 52, 36, 58]",6,6,"[28, 52, 36, 60]",64
"[46, 18, 52, 24]",6,6,"[44, 16, 52, 24]",64
"[46, 51, 52, 57]",5,5,"[44, 48, 52, 64]",128
"[19, 19, 25, 25]",4,4,"[16, 16, 32, 32]",256
"[25, 2, 31, 8]",6,6,"[24, 0, 32, 8]",64
"[37, 52, 43, 58]",6,6,"[36, 52, 44, 60]",64
"[17, 21, 23, 27]",6,6,"[16, 20, 24, 28]",64
"[48, 29, 54, 35]",6,6,"[48, 28, 56, 36]",64
"[4, 3, 10, 9]",5,5,"[4, 0, 12, 16]",128
"[48, 41, 54, 47]",6,6,"[48, 40, 56, 48]",64
"[45, 53, 51, 59]",6,6,"[44, 52, 52, 60]",64
"[18, 14, 24, 20]",6,6,"[16, 12, 24, 20]",64
"[29, 40, 35, 46]",6,6,"[28, 40, 36, 48]",64
"[19, 35, 25, 41]",4,4,"[16, 32, 32, 48]",256
"[13, 24, 19, 30]",6,6,"[12, 24, 20, 32]",64
"[56, 4, 62, 10]",6,6,"[56, 4, 64, 12]",64
"[27, 2, 33, 8]",4,4,"[24, 0, 40, 16]",256
"[2, 50, 8, 56]",6,6,"[0, 48, 8, 56]",64
"[5, 23, 11, 29]",5,5,"[4, 16, 12, 32]",128
"[0, 18, 6, 24]",6,6,"[0, 16, 8, 24]",64
"[19, 3, 25, 9]",4,4,"[16, 0, 32, 16]",256
"[0, 2, 6, 8]",6,6,"[0, 0, 8, 8]",64
"[39, 2, 45, 8]",4,4,"[32, 0, 48, 16]",256
"[9, 55, 15, 61]",5,5,"[8, 48, 16, 64]",128
"[38, 55, 44, 61]",5,5,"[36, 48, 44, 64]",128
"[10, 30, 16, 36]",6,6,"[8, 28, 16, 36]",64
"[41, 5, 47, 11]",6,6,"[40, 4, 48, 12]",64
"[37, 8, 43, 14]",6,6,"[36, 8, 44, 16]",64
"[1, 47, 7, 53]",5,5,"[0, 40, 8, 56]",128
"[35, 8, 41, 14]",4,4,"[32, 8, 48, 24]",256
"[50, 6, 56, 12]",6,6,"[48, 4, 56, 12]",64
"[4, 45, 10, 51]",6,6,"[4, 44, 12, 52]",64
"[4, 38, 10, 44]",6,6,"[4, 36, 12, 44]",64
"[49, 42, 55, 48]",6,6,"[48, 40, 56, 48]",64
"[7, 12, 13, 18]",4,4,"[0, 8, 16, 24]",256
"[52, 6, 58, 12]",6,6,"[52, 4, 60, 12]",64
"[31, 27, 37, 33]",4,4,"[24, 24, 40, 40]",256
"[5, 7, 11, 13]",5,5,"[4, 0, 12, 16]",128
"[30, 45, 36, 51]",6,6,"[28, 44, 36, 52]",64
"[55, 28, 61, 34]",4,4,"[48, 24, 64, 40]",256
"[32, 46, 38, 52]",6,6,"[32, 44, 40, 52]",64
"[56, 10, 62, 16]",6,6,"[56, 8, 64, 16]",64
"[34, 6, 40, 12]",6,6,"[32, 4, 40, 12]",64
"[8, 54, 14, 60]",6,6,"[8, 52, 16, 60]",64
"[23, 46, 29, 52]",4,4,"[16, 40, 32, 56]",256
"[54, 27, 60, 33]",5,5,"[52, 24, 60, 40]",128
"[32, 8, 38, 14]",6,6,"[32, 8, 40, 16]",64
"[5, 40, 11, 46]",6,6,"[4, 40, 12, 48]",64
"[32, 2, 38, 8]",6,6,"[32, 0, 40, 8]",64
"[46, 56, 52, 62]",6,6,"[44, 56, 52, 64]",64
"[35, 15, 41, 21]",4,4,"[32, 8, 48, 24]",256
"[6, 46, 12, 52]",6,6,"[4, 44, 12, 52]",64
"[50, 24, 56, 30]",6,6,"[48, 24, 56, 32]",64
"[57, 23, 63, 29]",5,5,"[56, 16, 64, 32]",128
"[33, 58, 39, 64]",6,6,"[32, 56, 40, 64]",64
"[20, 35, 26, 41]",5,5,"[20, 32, 28, 48]",128
"[44, 36, 50, 42]",6,6,"[44, 36, 52, 44]",64
"[34, 25, 40, 31]",6,6,"[32, 24, 40, 32]",64
"[58, 19, 64, 25]",5,5,"[56, 16, 64, 32]",128
"[15, 36, 21, 42]",4,4,"[8, 32, 24, 48]",256
"[44, 5, 50, 11]",6,6,"[44, 4, 52, 12]",64
"[9, 38, 15, 44]",6,6,"[8, 36, 16, 44]",64
"[25, 54, 31, 60]",6,6,"[24, 52, 32, 60]",64
"[49, 23, 55, 29]",5,5,"[48, 16, 56, 32]",128
"[47, 18, 53, 24]",4,4,"[40, 16, 56, 32]",256
"[22, 32, 28, 38]",6,6,"[20, 32, 28, 40]",64
"[23, 1, 29, 7]",4,4,"[16, 0, 32, 16]",256
"[0, 0, 6, 6]",6,6,"[0, 0, 8, 8]",64
"[9, 16, 15, 22]",6,6,"[8, 16, 16, 24]",64
"[47, 43, 53, 49]",4,4,"[40, 40, 56, 56]",256
"[44, 13, 50, 19]",6,6,"[44, 12, 52, 20]",64
"[41, 57, 47, 63]",6,6,"[40, 56, 48, 64]",64
"[8, 11, 14, 17]",5,5,"[8, 8, 16, 24]",128
"[7, 53, 13, 59]",4,4,"[0, 48, 16, 64]",256
"[31, 47, 37, 53]",4,4,"[24, 40, 40, 56]",256
"[30, 42, 36, 48]",6,6,"[28, 40, 36, 48]",64
"[8, 17, 14, 23]",6,6,"[8, 16, 16, 24]",64
"[16, 52, 22, 58]",6,6,"[16, 52, 24, 60]",64
"[8, 55, 14, 61]",5,5,"[8, 48, 16, 64]",128
"[2, 11, 8, 17]",5,5,"[0, 8, 8, 24]",128
"[58, 42, 64, 48]",6,6,"[56, 40, 64, 48]",64
"[22, 52, 28, 58]",6,6,"[20, 52, 28, 60]",64
"[47, 20, 53, 26]",4,4,"[40, 16, 56, 32]",256
"[12, 40, 18, 46]",6,6,"[12, 40, 20, 48]",64
"[6, 32, 12, 38]",6,6,"[4, 32, 12, 40]",64
"[50, 31, 56, 37]",5,5,"[48, 24, 56, 40]",128
"[9, 40, 15, 46]",6,6,"[8, 40, 16, 48]",64
"[16, 20, 22, 26]",6,6,"[16, 20, 24, 28]",64
"[12, 40, 18, 46]",6,6,"[12, 40, 20, 48]",64
"[7, 39, 13, 45]",4,4,"[0, 32, 16, 48]",256
"[42, 44, 48, 50]",6,6,"[40, 44, 48, 52]",64
"[15, 22, 21, 28]",4,4,"[8, 16, 24, 32]",256
"[51, 25, 57, 31]",4,4,"[48, 24, 64, 40]",256
"[49, 6, 55, 12]",6,6,"[48, 4, 56, 12]",64
"[17, 49, 23, 55]",6,6,"[16, 48, 24, 56]",64
"[24, 35, 30, 41]",5,5,"[24, 32, 32, 48]",128
"[22, 2, 28, 8]",6,6,"[20, 0, 28, 8]",64
"[40, 21, 46, 27]",6,6,"[40, 20, 48, 28]",64
"[14, 25, 20, 31]",6,6,"[12, 24, 20, 32]",64
"[2, 48, 8, 54]",6,6,"[0, 48, 8, 56]",64
"[26, 34, 32, 40]",6,6,"[24, 32, 32, 40]",64
"[17, 49, 23, 55]",6,6,"[16, 48, 24, 56]",64
"[51, 10, 57, 16]",4,4,"[48, 8, 64, 24]",256
"[58, 16, 64, 22]",6,6,"[56, 16, 64, 24]",64
"[2, 47, 8, 53]",5,5,"[0, 40, 8, 56]",128
"[17, 46, 23, 52]",6,6,"[16, 44, 24, 52]",64
"[5, 21, 11, 27]",6,6,"[4, 20, 12, 28]",64
"[41, 26, 47, 32]",6,6,"[40, 24, 48, 32]",64
"[0, 49, 6, 55]",6,6,"[0, 48, 8, 56]",64
"[43, 17, 49, 23]",4,4,"[40, 16, 56, 32]",256
"[14, 41, 20, 47]",6,6,"[12, 40, 20, 48]",64
"[52, 55, 58, 61]",5,5,"[52, 48, 60, 64]",128
"[49, 45, 55, 51]",6,6,"[48, 44, 56, 52]",64
"[11, 16, 17, 22]",4,4,"[8, 16, 24, 32]",256
"[23, 52, 29, 58]",4,4,"[16, 48, 32, 64]",256
"[33, 40, 39, 46]",6,6,"[32, 40, 40, 48]",64
"[7, 10, 13, 16]",4,4,"[0, 8, 16, 24]",256
"[31, 12, 37, 18]",4,4,"[24, 8, 40, 24]",256
"[55, 36, 61, 42]",4,4,"[48, 32, 64, 48]",256
"[39, 37, 45, 43]",4,4,"[32, 32, 48, 48]",256
"[4, 26, 10, 32]",6,6,"[4, 24, 12, 32]",64
"[18, 52, 24, 58]",6,6,"[16, 52, 24, 60]",64
"[44, 43, 50, 49]",5,5,"[44, 40, 52, 56]",128
"[2, 16, 8, 22]",6,6,"[0, 16, 8, 24]",64
"[0, 1, 6, 7]",6,6,"[0, 0, 8, 8]",64
"[51, 38, 57, 44]",4,4,"[48, 32, 64, 48]",256
"[10, 21, 16, 27]",6,6,"[8, 20, 16, 28]",64
"[11, 56, 17, 62]",4,4,"[8, 48, 24, 64]",256
"[25, 14, 31, 20]",6,6,"[24, 12, 32, 20]",64
"[37, 35, 43, 41]",5,5,"[36, 32, 44, 48]",128
"[52, 12, 58, 18]",6,6,"[52, 12, 60, 20]",64
"[58, 2, 64, 8]",6,6,"[56, 0, 64, 8]",64
"[41, 34, 47, 40]",6,6,"[40, 32, 48, 40]",64
"[48, 54, 54, 60]",6,6,"[48, 52, 56, 60]",64
"[57, 12, 63, 18]",6,6,"[56, 12, 64, 20]",64
"[29, 56, 35, 62]",6,6,"[28, 56, 36, 64]",64
"[34, 42, 40, 48]",6,6,"[32, 40, 40, 48]",64
"[28, 37, 34, 43]",6,6,"[28, 36, 36, 44]",64
"[39, 21, 45, 27]",4,4,"[32, 16, 48, 32]",256
"[52, 22, 58, 28]",6,6,"[52, 20, 60, 28]",64
"[23, 7, 29, 13]",4,4,"[16, 0, 32, 16]",256
"[49, 50, 55, 56]",6,6,"[48, 48, 56, 56]",64
"[1, 26, 7, 32]",6,6,"[0, 24, 8, 32]",64
"[23, 11, 29, 17]",4,4,"[16, 8, 32, 24]",256
"[30, 55, 36, 61]",5,5,"[28, 48, 36, 64]",128
"[57, 14, 63, 20]",6,6,"[56, 12, 64, 20]",64
"[46, 43, 52, 49]",5,5,"[44, 40, 52, 56]",128
"[46, 55, 52, 61]",5,5,"[44, 48, 52, 64]",128
"[40, 51, 46, 57]",5,5,"[40, 48, 48, 64]",128
