BRC Query: Large,Points,Num Of Points
"[48721, 128569, 188568, 219328]","[(182621, 142145)]",1
"[315747, 278062, 455594, 219328]",[],0
"[60429, 232896, 200276, 219328]",[],0
"[40401, 184216, 180248, 219328]",[],0
"[64456, 185928, 204303, 219328]",[],0
"[154016, 182606, 293863, 219328]","[(249218, 208706), (243245, 219327)]",2
"[252863, 19841, 392710, 159688]","[(277400, 19941), (306553, 24096), (260858, 24535)]",3
"[300222, 142029, 440069, 219328]",[],0
"[318026, 183083, 457873, 219328]",[],0
"[271362, 179906, 411209, 219328]",[],0
"[186639, 53376, 326486, 193223]","[(200563, 62770)]",1
"[331835, 77623, 471682, 217470]",[],0
"[87123, 154695, 226970, 219328]",[],0
"[172858, 77573, 312705, 217420]","[(182621, 142145), (249218, 208706)]",2
"[228621, 173844, 368468, 219328]","[(249218, 208706), (243245, 219327)]",2
"[61457, 249717, 201304, 219328]",[],0
"[205335, 88195, 345182, 219328]","[(249218, 208706), (243245, 219327)]",2
"[285313, 202565, 425160, 219328]",[],0
"[274083, 111482, 413930, 219328]",[],0
"[266838, 212921, 406685, 219328]",[],0
"[117470, 96851, 257317, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[180629, 323869, 320476, 219328]",[],0
"[297320, 267148, 437167, 219328]",[],0
"[310593, 170660, 450440, 219328]",[],0
"[55098, 106048, 194945, 219328]","[(182621, 142145)]",1
"[133519, 175815, 273366, 219328]","[(249218, 208706), (243245, 219327)]",2
"[125823, 15095, 265670, 154942]","[(171536, 15407), (244062, 15465), (164496, 15993), (130706, 16530), (138819, 16651), (229026, 16672), (232460, 17215), (144008, 17433), (128703, 17618), (194547, 17907), (150585, 18421), (141934, 18755), (148995, 19294), (155423, 20233), (165683, 22519), (260858, 24535), (145935, 34939), (181333, 62750), (200563, 62770), (182621, 142145)]",20
"[132687, 282017, 272534, 219328]",[],0
"[65796, 307654, 205643, 219328]",[],0
"[277505, 60410, 417352, 200257]",[],0
"[13547, 179571, 153394, 219328]",[],0
"[254515, 311434, 394362, 219328]",[],0
"[18001, 316319, 157848, 219328]",[],0
"[82258, 95202, 222105, 219328]","[(182621, 142145)]",1
"[268613, 73450, 408460, 213297]",[],0
"[315074, 183252, 454921, 219328]",[],0
"[288092, 46721, 427939, 186568]",[],0
"[153782, 129374, 293629, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[278307, 37967, 418154, 177814]",[],0
"[27240, 100460, 167087, 219328]",[],0
"[41408, 115280, 181255, 219328]",[],0
"[265969, 91635, 405816, 219328]",[],0
"[91320, 60596, 231167, 200443]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[74075, 302758, 213922, 219328]",[],0
"[319966, 65038, 459813, 204885]",[],0
"[21357, 316773, 161204, 219328]",[],0
"[155735, 328986, 295582, 219328]",[],0
"[164514, 122746, 304361, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[327607, 113499, 467454, 219328]",[],0
"[332692, 72672, 472539, 212519]",[],0
"[74188, 174443, 214035, 219328]",[],0
"[56200, 328864, 196047, 219328]",[],0
"[70482, 222902, 210329, 219328]",[],0
"[43564, 91959, 183411, 219328]","[(59458, 97155), (182621, 142145)]",2
"[94603, 277469, 234450, 219328]",[],0
"[318913, 295338, 458760, 219328]",[],0
"[46496, 137477, 186343, 219328]","[(182621, 142145)]",1
"[86622, 103648, 226469, 219328]","[(182621, 142145)]",1
"[162551, 292304, 302398, 219328]",[],0
"[191192, 326968, 331039, 219328]",[],0
"[316651, 112292, 456498, 219328]",[],0
"[23537, 175705, 163384, 219328]",[],0
"[237050, 153583, 376897, 219328]","[(249218, 208706), (243245, 219327)]",2
"[163562, 268218, 303409, 219328]",[],0
"[248860, 245454, 388707, 219328]",[],0
"[211030, 43594, 350877, 183441]",[],0
"[51757, 81455, 191604, 219328]","[(59458, 97155), (182621, 142145)]",2
"[296043, 68312, 435890, 208159]",[],0
"[131274, 36614, 271121, 176461]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[286332, 323181, 426179, 219328]",[],0
"[67018, 55736, 206865, 195583]","[(181333, 62750), (200563, 62770), (72803, 67715), (182621, 142145)]",4
"[227359, 201105, 367206, 219328]","[(249218, 208706), (243245, 219327)]",2
"[62500, 192561, 202347, 219328]",[],0
"[258074, 327541, 397921, 219328]",[],0
"[208783, 255938, 348630, 219328]",[],0
"[117368, 286541, 257215, 219328]",[],0
"[27314, 214418, 167161, 219328]",[],0
"[245644, 118756, 385491, 219328]","[(249218, 208706)]",1
"[166653, 267172, 306500, 219328]",[],0
"[270919, 251607, 410766, 219328]",[],0
"[201277, 26545, 341124, 166392]",[],0
"[212728, 124575, 352575, 219328]","[(249218, 208706), (243245, 219327)]",2
"[17845, 155041, 157692, 219328]",[],0
"[276138, 96349, 415985, 219328]",[],0
"[331736, 206676, 471583, 219328]",[],0
"[229986, 194737, 369833, 219328]","[(249218, 208706), (243245, 219327)]",2
"[157668, 63204, 297515, 203051]","[(182621, 142145)]",1
"[163230, 153816, 303077, 219328]","[(249218, 208706), (243245, 219327)]",2
"[124741, 224050, 264588, 219328]",[],0
"[200184, 192864, 340031, 219328]","[(249218, 208706), (243245, 219327)]",2
"[251813, 254120, 391660, 219328]",[],0
"[138099, 269887, 277946, 219328]",[],0
"[98261, 230711, 238108, 219328]",[],0
"[161547, 47987, 301394, 187834]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[247789, 181289, 387636, 219328]","[(249218, 208706)]",1
"[87617, 290294, 227464, 219328]",[],0
"[66484, 153287, 206331, 219328]",[],0
"[88038, 309222, 227885, 219328]",[],0
"[153544, 93818, 293391, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[186513, 137821, 326360, 219328]","[(249218, 208706), (243245, 219327)]",2
"[244590, 244464, 384437, 219328]",[],0
"[141514, 62472, 281361, 202319]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[162431, 184043, 302278, 219328]","[(249218, 208706), (243245, 219327)]",2
"[23955, 12467, 163802, 152314]","[(52402, 12568), (42232, 12601), (49652, 12838), (57957, 12989), (29280, 13094), (30339, 13111), (24839, 13248), (65784, 13357), (45691, 13454), (67034, 13769), (44331, 13802), (49175, 14068), (31051, 14216), (41155, 14314), (53917, 14664), (36533, 14717), (65308, 14734), (44972, 14862), (50329, 14943), (34575, 15287), (42513, 15533), (51493, 15564), (54829, 15900), (39855, 16189), (51223, 16726), (63498, 17671), (41525, 17796), (63107, 18050), (45429, 18052), (53682, 18069), (37806, 18407), (40233, 19562), (50668, 19879), (64482, 19940), (38608, 20050), (44065, 20197), (54163, 20267), (55449, 20430), (31646, 20485), (49593, 20773), (53426, 21070), (60166, 21389), (58014, 21689), (44527, 21949), (28947, 21975), (49317, 22137), (37782, 22212), (41126, 22253), (46040, 22975), (47542, 24648), (40142, 26381), (60551, 27192), (33518, 27430), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (150853, 12820), (96432, 13026), (94047, 13060), (70802, 13078), (92728, 13196), (129316, 13429), (137355, 13489), (116696, 13511), (132304, 13523), (104767, 13542), (158074, 13700), (139379, 14023), (115607, 14151), (80255, 14211), (69969, 14216), (95698, 14228), (113212, 14272), (88748, 14276), (108221, 14539), (81522, 14734), (113997, 14770), (84540, 14828), (83357, 14829), (89325, 14834), (78971, 14940), (81807, 15030), (88006, 15197), (125111, 15411), (125429, 15748), (80282, 15888), (79695, 15889), (76820, 16004), (117428, 16207), (91779, 16340), (114056, 16475), (84227, 16516), (130706, 16530), (109712, 16598), (138819, 16651), (75988, 16684), (82405, 16839), (70320, 17096), (144008, 17433), (101506, 17559), (128703, 17618), (78083, 18380), (150585, 18421), (97661, 18559), (141934, 18755), (108072, 19082), (78438, 19163), (98057, 19225), (148995, 19294), (89429, 19819), (155423, 20233), (77898, 21019), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",130
"[317713, 23613, 457560, 163460]",[],0
"[256749, 184853, 396596, 219328]",[],0
"[36002, 218127, 175849, 219328]",[],0
"[15712, 32494, 155559, 172341]","[(59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",15
"[36265, 46667, 176112, 186514]","[(45785, 56718), (37985, 59118), (59458, 97155), (97257, 47150), (72803, 67715)]",5
"[56795, 158155, 196642, 219328]",[],0
"[187766, 34418, 327613, 174265]","[(200563, 62770)]",1
"[174923, 287228, 314770, 219328]",[],0
"[36656, 172068, 176503, 219328]",[],0
"[133701, 212161, 273548, 219328]","[(243245, 219327)]",1
"[89761, 197107, 229608, 219328]",[],0
"[278553, 297121, 418400, 219328]",[],0
"[286964, 36044, 426811, 175891]",[],0
"[148943, 42380, 288790, 182227]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[193709, 240506, 333556, 219328]",[],0
"[284097, 45325, 423944, 185172]",[],0
"[321330, 247583, 461177, 219328]",[],0
"[131357, 186685, 271204, 219328]","[(249218, 208706), (243245, 219327)]",2
"[136584, 228629, 276431, 219328]",[],0
"[217740, 153887, 357587, 219328]","[(249218, 208706), (243245, 219327)]",2
"[73598, 179226, 213445, 219328]",[],0
"[319139, 247703, 458986, 219328]",[],0
"[203017, 244296, 342864, 219328]",[],0
"[301357, 320428, 441204, 219328]",[],0
"[132023, 24379, 271870, 164226]","[(260858, 24535), (145935, 34939), (181333, 62750), (200563, 62770), (182621, 142145)]",5
"[237118, 145843, 376965, 219328]","[(249218, 208706), (243245, 219327)]",2
"[247483, 198054, 387330, 219328]","[(249218, 208706)]",1
"[218547, 141285, 358394, 219328]","[(249218, 208706), (243245, 219327)]",2
"[135084, 259979, 274931, 219328]",[],0
"[12395, 148598, 152242, 219328]",[],0
"[172737, 125957, 312584, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[104235, 174488, 244082, 219328]","[(243245, 219327)]",1
"[88584, 228045, 228431, 219328]",[],0
"[172016, 107065, 311863, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[42298, 240537, 182145, 219328]",[],0
"[269074, 224554, 408921, 219328]",[],0
"[258868, 34700, 398715, 174547]",[],0
"[150918, 302110, 290765, 219328]",[],0
"[302357, 117190, 442204, 219328]",[],0
"[11602, 26809, 151449, 166656]","[(60551, 27192), (33518, 27430), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",18
"[168530, 91443, 308377, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[165905, 75389, 305752, 215236]","[(182621, 142145), (249218, 208706)]",2
"[285230, 88108, 425077, 219328]",[],0
"[298039, 260957, 437886, 219328]",[],0
"[275884, 192715, 415731, 219328]",[],0
"[121741, 319135, 261588, 219328]",[],0
"[272745, 20882, 412592, 160729]","[(306553, 24096)]",1
"[77693, 259291, 217540, 219328]",[],0
"[8843, 300848, 148690, 219328]",[],0
"[8429, 131222, 148276, 219328]",[],0
"[27202, 315813, 167049, 219328]",[],0
"[235099, 300551, 374946, 219328]",[],0
"[42131, 180831, 181978, 219328]",[],0
"[212495, 42294, 352342, 182141]",[],0
"[173922, 88149, 313769, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[77846, 307867, 217693, 219328]",[],0
"[25130, 221690, 164977, 219328]",[],0
"[312348, 233128, 452195, 219328]",[],0
"[275275, 122794, 415122, 219328]",[],0
"[19629, 86415, 159476, 219328]","[(59458, 97155)]",1
"[292201, 245345, 432048, 219328]",[],0
"[133460, 152275, 273307, 219328]","[(249218, 208706), (243245, 219327)]",2
"[20788, 320098, 160635, 219328]",[],0
"[182687, 194795, 322534, 219328]","[(249218, 208706), (243245, 219327)]",2
"[166388, 281722, 306235, 219328]",[],0
"[327680, 314703, 467527, 219328]",[],0
"[136142, 181277, 275989, 219328]","[(249218, 208706), (243245, 219327)]",2
"[269422, 100414, 409269, 219328]",[],0
"[56060, 294808, 195907, 219328]",[],0
"[30036, 170082, 169883, 219328]",[],0
"[271058, 305376, 410905, 219328]",[],0
"[121997, 248215, 261844, 219328]",[],0
"[238923, 295380, 378770, 219328]",[],0
"[301636, 76339, 441483, 216186]",[],0
"[21103, 285058, 160950, 219328]",[],0
"[168008, 100982, 307855, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[68899, 226760, 208746, 219328]",[],0
"[243678, 236211, 383525, 219328]",[],0
"[44827, 73012, 184674, 212859]","[(59458, 97155), (182621, 142145)]",2
"[168614, 79405, 308461, 219252]","[(182621, 142145), (249218, 208706)]",2
"[41417, 113787, 181264, 219328]",[],0
"[330157, 161785, 470004, 219328]",[],0
"[91047, 31302, 230894, 171149]","[(91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (181333, 62750), (200563, 62770), (182621, 142145)]",11
"[329320, 139948, 469167, 219328]",[],0
"[75704, 244698, 215551, 219328]",[],0
"[114598, 136821, 254445, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[326915, 45575, 466762, 185422]",[],0
"[233544, 283253, 373391, 219328]",[],0
"[8979, 183097, 148826, 219328]",[],0
"[9331, 287690, 149178, 219328]",[],0
"[149950, 175449, 289797, 219328]","[(249218, 208706), (243245, 219327)]",2
"[108000, 268787, 247847, 219328]",[],0
"[166728, 219223, 306575, 219328]","[(243245, 219327)]",1
"[206349, 243472, 346196, 219328]",[],0
"[55899, 34130, 195746, 173977]","[(59032, 35658), (59458, 97155), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (181333, 62750), (72803, 67715), (182621, 142145)]",10
"[325312, 145030, 465159, 219328]",[],0
"[12339, 313726, 152186, 219328]",[],0
"[243846, 134144, 383693, 219328]","[(249218, 208706)]",1
"[330796, 246288, 470643, 219328]",[],0
"[133071, 201191, 272918, 219328]","[(249218, 208706), (243245, 219327)]",2
"[169522, 268332, 309369, 219328]",[],0
"[124003, 325193, 263850, 219328]",[],0
"[51018, 38394, 190865, 178241]","[(59458, 97155), (103123, 45841), (97257, 47150), (181333, 62750), (72803, 67715), (182621, 142145)]",6
"[31755, 186350, 171602, 219328]",[],0
"[118666, 35184, 258513, 175031]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[111243, 228518, 251090, 219328]",[],0
"[268370, 33553, 408217, 173400]",[],0
"[50309, 15313, 190156, 155160]","[(51493, 15564), (54829, 15900), (51223, 16726), (63498, 17671), (63107, 18050), (53682, 18069), (50668, 19879), (64482, 19940), (54163, 20267), (55449, 20430), (53426, 21070), (60166, 21389), (58014, 21689), (60551, 27192), (53468, 27679), (59032, 35658), (50806, 40774), (59458, 97155), (171536, 15407), (125111, 15411), (125429, 15748), (80282, 15888), (79695, 15889), (164496, 15993), (76820, 16004), (117428, 16207), (91779, 16340), (114056, 16475), (84227, 16516), (130706, 16530), (109712, 16598), (138819, 16651), (75988, 16684), (82405, 16839), (70320, 17096), (144008, 17433), (101506, 17559), (128703, 17618), (78083, 18380), (150585, 18421), (97661, 18559), (141934, 18755), (108072, 19082), (78438, 19163), (98057, 19225), (148995, 19294), (89429, 19819), (155423, 20233), (77898, 21019), (165683, 22519), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (181333, 62750), (72803, 67715), (182621, 142145)]",66
"[167733, 83681, 307580, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[77066, 199138, 216913, 219328]",[],0
"[333240, 50832, 473087, 190679]",[],0
"[64919, 180356, 204766, 219328]",[],0
"[311186, 189131, 451033, 219328]",[],0
"[47965, 48076, 187812, 187923]","[(59458, 97155), (181333, 62750), (72803, 67715), (182621, 142145)]",4
"[294741, 118250, 434588, 219328]",[],0
"[136764, 236267, 276611, 219328]",[],0
"[83253, 27086, 223100, 166933]","[(91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (181333, 62750), (200563, 62770), (182621, 142145)]",11
"[156146, 13318, 295993, 153165]","[(208038, 13601), (219818, 13637), (158074, 13700), (250983, 13907), (286201, 14322), (181926, 14472), (221990, 14496), (168299, 14657), (171536, 15407), (244062, 15465), (164496, 15993), (229026, 16672), (232460, 17215), (194547, 17907), (277400, 19941), (165683, 22519), (260858, 24535), (181333, 62750), (200563, 62770), (182621, 142145)]",20
"[240071, 53388, 379918, 193235]",[],0
"[229335, 313741, 369182, 219328]",[],0
"[272006, 17319, 411853, 157166]","[(337473, 17444), (277400, 19941), (306553, 24096)]",3
"[221685, 103453, 361532, 219328]","[(249218, 208706), (243245, 219327)]",2
"[127073, 179355, 266920, 219328]","[(249218, 208706), (243245, 219327)]",2
"[30101, 202803, 169948, 219328]",[],0
"[62119, 291683, 201966, 219328]",[],0
"[61386, 120174, 201233, 219328]","[(182621, 142145)]",1
"[186211, 265327, 326058, 219328]",[],0
"[180636, 10063, 320483, 149910]","[(192522, 10541), (298492, 10704), (250207, 11064), (191871, 11154), (205048, 11389), (298475, 11417), (193616, 12009), (279774, 12055), (315979, 12702), (217026, 12784), (208038, 13601), (219818, 13637), (250983, 13907), (286201, 14322), (181926, 14472), (221990, 14496), (244062, 15465), (229026, 16672), (232460, 17215), (194547, 17907), (277400, 19941), (306553, 24096), (260858, 24535), (181333, 62750), (200563, 62770), (182621, 142145)]",26
"[84513, 119193, 224360, 219328]","[(182621, 142145)]",1
"[164399, 292076, 304246, 219328]",[],0
"[300476, 198973, 440323, 219328]",[],0
"[271508, 144276, 411355, 219328]",[],0
"[66082, 202415, 205929, 219328]",[],0
"[14023, 246375, 153870, 219328]",[],0
"[297910, 146643, 437757, 219328]",[],0
"[48664, 157607, 188511, 219328]",[],0
"[73470, 197548, 213317, 219328]",[],0
"[246945, 14504, 386792, 154351]","[(358657, 15258), (337473, 17444), (277400, 19941), (306553, 24096), (260858, 24535)]",5
"[48675, 231595, 188522, 219328]",[],0
"[96688, 16166, 236535, 156013]","[(117428, 16207), (114056, 16475), (130706, 16530), (109712, 16598), (138819, 16651), (229026, 16672), (232460, 17215), (144008, 17433), (101506, 17559), (128703, 17618), (194547, 17907), (150585, 18421), (97661, 18559), (141934, 18755), (108072, 19082), (98057, 19225), (148995, 19294), (155423, 20233), (165683, 22519), (111501, 26612), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (181333, 62750), (200563, 62770), (182621, 142145)]",30
"[182197, 248221, 322044, 219328]",[],0
"[258531, 295002, 398378, 219328]",[],0
"[139492, 102448, 279339, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[307323, 306243, 447170, 219328]",[],0
"[27016, 77816, 166863, 217663]","[(59458, 97155)]",1
"[203244, 44170, 343091, 184017]",[],0
"[192191, 109661, 332038, 219328]","[(249218, 208706), (243245, 219327)]",2
"[274452, 171453, 414299, 219328]",[],0
"[106054, 64509, 245901, 204356]","[(182621, 142145)]",1
"[179616, 93493, 319463, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[314449, 86516, 454296, 219328]",[],0
"[266611, 320580, 406458, 219328]",[],0
"[318766, 87048, 458613, 219328]",[],0
"[146510, 248788, 286357, 219328]",[],0
"[157601, 321316, 297448, 219328]",[],0
"[246128, 228938, 385975, 219328]",[],0
"[100901, 227717, 240748, 219328]",[],0
"[319627, 215865, 459474, 219328]",[],0
"[114387, 55112, 254234, 194959]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[56423, 289090, 196270, 219328]",[],0
"[100624, 23385, 240471, 163232]","[(111501, 26612), (105291, 33531), (145935, 34939), (110575, 36221), (103123, 45841), (181333, 62750), (200563, 62770), (182621, 142145)]",8
"[212753, 141291, 352600, 219328]","[(249218, 208706), (243245, 219327)]",2
"[131739, 176936, 271586, 219328]","[(249218, 208706), (243245, 219327)]",2
"[257074, 96241, 396921, 219328]",[],0
"[16292, 177352, 156139, 219328]",[],0
"[184189, 120721, 324036, 219328]","[(249218, 208706), (243245, 219327)]",2
"[17634, 296956, 157481, 219328]",[],0
"[223444, 296430, 363291, 219328]",[],0
"[299956, 21995, 439803, 161842]","[(306553, 24096)]",1
"[16378, 305220, 156225, 219328]",[],0
"[282717, 118692, 422564, 219328]",[],0
"[120825, 40529, 260672, 180376]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[284800, 205956, 424647, 219328]",[],0
"[256686, 157552, 396533, 219328]",[],0
"[34943, 67112, 174790, 206959]","[(59458, 97155), (72803, 67715)]",2
"[268603, 308010, 408450, 219328]",[],0
"[28786, 96285, 168633, 219328]","[(59458, 97155)]",1
"[72781, 283096, 212628, 219328]",[],0
"[284281, 249445, 424128, 219328]",[],0
"[171285, 28946, 311132, 168793]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[207545, 191948, 347392, 219328]","[(249218, 208706), (243245, 219327)]",2
"[190712, 207700, 330559, 219328]","[(249218, 208706), (243245, 219327)]",2
"[152562, 206794, 292409, 219328]","[(249218, 208706), (243245, 219327)]",2
"[252563, 137329, 392410, 219328]",[],0
"[254273, 136837, 394120, 219328]",[],0
"[320448, 157949, 460295, 219328]",[],0
"[286900, 223968, 426747, 219328]",[],0
"[208533, 97940, 348380, 219328]","[(249218, 208706), (243245, 219327)]",2
"[71720, 53825, 211567, 193672]","[(181333, 62750), (200563, 62770), (72803, 67715), (182621, 142145)]",4
"[16103, 35837, 155950, 175684]","[(42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",10
"[273856, 117679, 413703, 219328]",[],0
"[286967, 167426, 426814, 219328]",[],0
"[68996, 316102, 208843, 219328]",[],0
"[132270, 314890, 272117, 219328]",[],0
"[99978, 214455, 239825, 219328]",[],0
"[43074, 162157, 182921, 219328]",[],0
"[119527, 71905, 259374, 211752]","[(182621, 142145), (249218, 208706)]",2
"[65333, 224520, 205180, 219328]",[],0
"[274531, 22831, 414378, 162678]","[(306553, 24096)]",1
"[102812, 260553, 242659, 219328]",[],0
"[155205, 327350, 295052, 219328]",[],0
"[181591, 182611, 321438, 219328]","[(249218, 208706), (243245, 219327)]",2
"[214846, 320270, 354693, 219328]",[],0
"[317884, 176933, 457731, 219328]",[],0
"[85595, 318687, 225442, 219328]",[],0
"[270485, 188010, 410332, 219328]",[],0
"[103528, 34992, 243375, 174839]","[(110575, 36221), (181333, 62750), (200563, 62770), (182621, 142145)]",4
"[195386, 318673, 335233, 219328]",[],0
"[257097, 157362, 396944, 219328]",[],0
"[59761, 89123, 199608, 219328]","[(182621, 142145)]",1
"[215530, 125543, 355377, 219328]","[(249218, 208706), (243245, 219327)]",2
"[172049, 279887, 311896, 219328]",[],0
"[75847, 9807, 215694, 149654]","[(109659, 10073), (97397, 10118), (117247, 10175), (164153, 10413), (101228, 10532), (192522, 10541), (157004, 10618), (139551, 10641), (146929, 10643), (82564, 10832), (93565, 10870), (147676, 10916), (147078, 10944), (159341, 11095), (191871, 11154), (134002, 11278), (156028, 11367), (205048, 11389), (100745, 11476), (85483, 11574), (128706, 11613), (143615, 11672), (193616, 12009), (122199, 12087), (105003, 12340), (150853, 12820), (96432, 13026), (94047, 13060), (92728, 13196), (129316, 13429), (137355, 13489), (116696, 13511), (132304, 13523), (104767, 13542), (208038, 13601), (158074, 13700), (139379, 14023), (115607, 14151), (80255, 14211), (95698, 14228), (113212, 14272), (88748, 14276), (181926, 14472), (108221, 14539), (168299, 14657), (81522, 14734), (113997, 14770), (84540, 14828), (83357, 14829), (89325, 14834), (78971, 14940), (81807, 15030), (88006, 15197), (171536, 15407), (125111, 15411), (125429, 15748), (80282, 15888), (79695, 15889), (164496, 15993), (76820, 16004), (117428, 16207), (91779, 16340), (114056, 16475), (84227, 16516), (130706, 16530), (109712, 16598), (138819, 16651), (75988, 16684), (82405, 16839), (144008, 17433), (101506, 17559), (128703, 17618), (194547, 17907), (78083, 18380), (150585, 18421), (97661, 18559), (141934, 18755), (108072, 19082), (78438, 19163), (98057, 19225), (148995, 19294), (89429, 19819), (155423, 20233), (77898, 21019), (165683, 22519), (93859, 24177), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (181333, 62750), (200563, 62770), (182621, 142145)]",99
"[91598, 278156, 231445, 219328]",[],0
"[187968, 34057, 327815, 173904]","[(200563, 62770)]",1
"[149287, 290936, 289134, 219328]",[],0
"[209043, 217053, 348890, 219328]","[(243245, 219327)]",1
"[304499, 294307, 444346, 219328]",[],0
"[167572, 257933, 307419, 219328]",[],0
"[92167, 247089, 232014, 219328]",[],0
"[178463, 256160, 318310, 219328]",[],0
"[124150, 122715, 263997, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[306983, 100509, 446830, 219328]",[],0
"[65902, 271482, 205749, 219328]",[],0
"[10860, 197498, 150707, 219328]",[],0
"[128645, 147437, 268492, 219328]","[(249218, 208706), (243245, 219327)]",2
"[297205, 331330, 437052, 219328]",[],0
"[105923, 152722, 245770, 219328]","[(243245, 219327)]",1
"[27390, 209957, 167237, 219328]",[],0
"[95930, 89485, 235777, 219328]","[(182621, 142145)]",1
"[222731, 199363, 362578, 219328]","[(249218, 208706), (243245, 219327)]",2
"[256126, 45431, 395973, 185278]",[],0
"[233725, 110211, 373572, 219328]","[(249218, 208706), (243245, 219327)]",2
"[105568, 158795, 245415, 219328]","[(243245, 219327)]",1
"[327185, 212622, 467032, 219328]",[],0
"[257527, 313510, 397374, 219328]",[],0
"[288082, 245551, 427929, 219328]",[],0
"[100126, 184482, 239973, 219328]",[],0
"[208249, 251377, 348096, 219328]",[],0
"[201602, 10643, 341449, 150490]","[(298492, 10704), (250207, 11064), (205048, 11389), (298475, 11417), (279774, 12055), (315979, 12702), (217026, 12784), (208038, 13601), (219818, 13637), (250983, 13907), (286201, 14322), (221990, 14496), (244062, 15465), (229026, 16672), (232460, 17215), (337473, 17444), (277400, 19941), (306553, 24096), (260858, 24535)]",19
"[304733, 302447, 444580, 219328]",[],0
"[288457, 241200, 428304, 219328]",[],0
"[185464, 299834, 325311, 219328]",[],0
"[190952, 153537, 330799, 219328]","[(249218, 208706), (243245, 219327)]",2
"[54142, 54711, 193989, 194558]","[(59458, 97155), (181333, 62750), (72803, 67715), (182621, 142145)]",4
"[80980, 324693, 220827, 219328]",[],0
"[192723, 61702, 332570, 201549]","[(200563, 62770)]",1
"[153439, 186914, 293286, 219328]","[(249218, 208706), (243245, 219327)]",2
"[78532, 213049, 218379, 219328]",[],0
"[105748, 29449, 245595, 169296]","[(145935, 34939), (110575, 36221), (181333, 62750), (200563, 62770), (182621, 142145)]",5
"[246120, 154348, 385967, 219328]","[(249218, 208706)]",1
"[134530, 207872, 274377, 219328]","[(249218, 208706), (243245, 219327)]",2
"[330198, 107338, 470045, 219328]",[],0
"[280870, 93319, 420717, 219328]",[],0
"[293641, 166791, 433488, 219328]",[],0
"[91978, 248349, 231825, 219328]",[],0
