BRC Query: Medium,Points,Num Of Points
"[379381, 366556, 472612, 219328]",[],0
"[220462, 146595, 313693, 219328]","[(249218, 208706), (243245, 219327)]",2
"[19215, 316103, 112446, 219328]",[],0
"[78511, 211655, 171742, 219328]",[],0
"[97945, 239308, 191176, 219328]",[],0
"[304309, 36246, 397540, 129477]",[],0
"[204750, 53622, 297981, 146853]",[],0
"[345788, 316511, 439019, 219328]",[],0
"[220552, 183506, 313783, 219328]","[(249218, 208706), (243245, 219327)]",2
"[130326, 273823, 223557, 219328]",[],0
"[246943, 28619, 340174, 121850]",[],0
"[259745, 333177, 352976, 219328]",[],0
"[61492, 148988, 154723, 219328]",[],0
"[274193, 265164, 367424, 219328]",[],0
"[296890, 346276, 390121, 219328]",[],0
"[214734, 255936, 307965, 219328]",[],0
"[147214, 103022, 240445, 196253]","[(182621, 142145)]",1
"[128582, 291757, 221813, 219328]",[],0
"[199126, 91761, 292357, 184992]",[],0
"[166689, 327334, 259920, 219328]",[],0
"[83425, 247675, 176656, 219328]",[],0
"[44211, 44026, 137442, 137257]","[(45785, 56718), (59458, 97155), (103123, 45841), (97257, 47150), (72803, 67715)]",5
"[258785, 214290, 352016, 219328]",[],0
"[304927, 223065, 398158, 219328]",[],0
"[299694, 56478, 392925, 149709]",[],0
"[147329, 260976, 240560, 219328]",[],0
"[128519, 66246, 221750, 159477]","[(182621, 142145)]",1
"[163669, 82078, 256900, 175309]","[(182621, 142145)]",1
"[196579, 57478, 289810, 150709]","[(200563, 62770)]",1
"[80800, 353327, 174031, 219328]",[],0
"[37848, 357054, 131079, 219328]",[],0
"[79844, 315609, 173075, 219328]",[],0
"[301049, 112189, 394280, 205420]",[],0
"[11815, 25451, 105046, 118682]","[(40142, 26381), (60551, 27192), (33518, 27430), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (85915, 25965), (91686, 32602), (98740, 33456), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",17
"[220114, 300814, 313345, 219328]",[],0
"[375007, 323593, 468238, 219328]",[],0
"[265199, 370096, 358430, 219328]",[],0
"[64239, 256085, 157470, 219328]",[],0
"[301480, 190192, 394711, 219328]",[],0
"[187971, 59252, 281202, 152483]","[(200563, 62770)]",1
"[367641, 10814, 460872, 104045]","[(443074, 12940)]",1
"[134831, 126947, 228062, 219328]","[(182621, 142145)]",1
"[269076, 171430, 362307, 219328]",[],0
"[152011, 125880, 245242, 219111]","[(182621, 142145)]",1
"[12820, 267970, 106051, 219328]",[],0
"[194168, 274968, 287399, 219328]",[],0
"[186831, 56176, 280062, 149407]","[(200563, 62770)]",1
"[48750, 167901, 141981, 219328]",[],0
"[308883, 229520, 402114, 219328]",[],0
"[126740, 200792, 219971, 219328]",[],0
"[207955, 84388, 301186, 177619]",[],0
"[129557, 159060, 222788, 219328]",[],0
"[112613, 260362, 205844, 219328]",[],0
"[354149, 196424, 447380, 219328]",[],0
"[156437, 209621, 249668, 219328]","[(243245, 219327)]",1
"[329199, 75943, 422430, 169174]",[],0
"[70748, 218457, 163979, 219328]",[],0
"[194270, 270393, 287501, 219328]",[],0
"[255040, 127994, 348271, 219328]",[],0
"[352145, 379994, 445376, 219328]",[],0
"[204168, 339550, 297399, 219328]",[],0
"[196205, 234568, 289436, 219328]",[],0
"[153560, 196448, 246791, 219328]","[(243245, 219327)]",1
"[218292, 156545, 311523, 219328]","[(249218, 208706), (243245, 219327)]",2
"[63318, 259632, 156549, 219328]",[],0
"[160873, 71360, 254104, 164591]","[(182621, 142145)]",1
"[241942, 88996, 335173, 182227]",[],0
"[188480, 135797, 281711, 219328]","[(249218, 208706), (243245, 219327)]",2
"[106127, 185376, 199358, 219328]",[],0
"[269896, 128020, 363127, 219328]",[],0
"[65775, 365212, 159006, 219328]",[],0
"[209394, 211916, 302625, 219328]","[(243245, 219327)]",1
"[251815, 277356, 345046, 219328]",[],0
"[250220, 304808, 343451, 219328]",[],0
"[332174, 123803, 425405, 217034]",[],0
"[362341, 217459, 455572, 219328]",[],0
"[271426, 171278, 364657, 219328]",[],0
"[263276, 130095, 356507, 219328]",[],0
"[173018, 279655, 266249, 219328]",[],0
"[366688, 9783, 459919, 102208]","[(367671, 9783), (370147, 9783), (403477, 9783), (443074, 12940)]",4
"[56296, 255458, 149527, 219328]",[],0
"[174392, 214827, 267623, 219328]","[(243245, 219327)]",1
"[127328, 234269, 220559, 219328]",[],0
"[33612, 309783, 126843, 219328]",[],0
"[29317, 221241, 122548, 219328]",[],0
"[57126, 146247, 150357, 219328]",[],0
"[113132, 179460, 206363, 219328]",[],0
"[101739, 67418, 194970, 160649]","[(182621, 142145)]",1
"[102920, 374410, 196151, 219328]",[],0
"[199038, 22934, 292269, 116165]","[(260858, 24535), (200563, 62770)]",2
"[130660, 31025, 223891, 124256]","[(145935, 34939), (181333, 62750), (200563, 62770)]",3
"[12359, 208747, 105590, 219328]",[],0
"[288389, 10479, 381620, 103710]","[(298492, 10704), (298475, 11417), (315979, 12702), (358657, 15258), (337473, 17444), (306553, 24096)]",6
"[76094, 69192, 169325, 162423]",[],0
"[325125, 325772, 418356, 219328]",[],0
"[112642, 50880, 205873, 144111]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[252482, 111771, 345713, 205002]",[],0
"[8900, 280862, 102131, 219328]",[],0
"[333907, 225803, 427138, 219328]",[],0
"[43128, 289623, 136359, 219328]",[],0
"[100986, 130958, 194217, 219328]","[(182621, 142145)]",1
"[127104, 225919, 220335, 219328]",[],0
"[208357, 256988, 301588, 219328]",[],0
"[8310, 236608, 101541, 219328]",[],0
"[118271, 207999, 211502, 219328]",[],0
"[29715, 330953, 122946, 219328]",[],0
"[149317, 23086, 242548, 116317]","[(181333, 62750), (200563, 62770)]",2
"[313677, 190080, 406908, 219328]",[],0
"[377138, 200775, 470369, 219328]",[],0
"[184972, 363153, 278203, 219328]",[],0
"[246097, 344053, 339328, 219328]",[],0
"[78570, 320541, 171801, 219328]",[],0
"[279190, 56378, 372421, 149609]",[],0
"[140089, 62253, 233320, 155484]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[62374, 151180, 155605, 219328]",[],0
"[20768, 371108, 113999, 219328]",[],0
"[82512, 333604, 175743, 219328]",[],0
"[353544, 79369, 446775, 172600]",[],0
"[206774, 116691, 300005, 209922]","[(249218, 208706)]",1
"[308626, 354161, 401857, 219328]",[],0
"[175646, 113842, 268877, 207073]","[(182621, 142145)]",1
"[228932, 274461, 322163, 219328]",[],0
"[270455, 71210, 363686, 164441]",[],0
"[301507, 63445, 394738, 156676]",[],0
"[371514, 256949, 464745, 219328]",[],0
"[73415, 274977, 166646, 219328]",[],0
"[242835, 254427, 336066, 219328]",[],0
"[101794, 246616, 195025, 219328]",[],0
"[295308, 186278, 388539, 219328]",[],0
"[75688, 226334, 168919, 219328]",[],0
"[141513, 205895, 234744, 219328]",[],0
"[49299, 304330, 142530, 219328]",[],0
"[273113, 184064, 366344, 219328]",[],0
"[130570, 246039, 223801, 219328]",[],0
"[138386, 192167, 231617, 219328]",[],0
"[260064, 223222, 353295, 219328]",[],0
"[20655, 242473, 113886, 219328]",[],0
"[11266, 297767, 104497, 219328]",[],0
"[220380, 241990, 313611, 219328]",[],0
"[125548, 233292, 218779, 219328]",[],0
"[134501, 140875, 227732, 219328]","[(182621, 142145)]",1
"[258324, 257203, 351555, 219328]",[],0
"[82037, 127790, 175268, 219328]",[],0
"[239280, 156763, 332511, 219328]","[(249218, 208706), (243245, 219327)]",2
"[196848, 350630, 290079, 219328]",[],0
"[263018, 322399, 356249, 219328]",[],0
"[86135, 281994, 179366, 219328]",[],0
"[366991, 54021, 460222, 147252]",[],0
"[106476, 165352, 199707, 219328]",[],0
"[279595, 338892, 372826, 219328]",[],0
"[361048, 72476, 454279, 165707]",[],0
"[39048, 89437, 132279, 182668]","[(59458, 97155)]",1
"[187848, 27350, 281079, 120581]","[(200563, 62770)]",1
"[183460, 334111, 276691, 219328]",[],0
"[92189, 253798, 185420, 219328]",[],0
"[212746, 363469, 305977, 219328]",[],0
"[106490, 223845, 199721, 219328]",[],0
"[268216, 108807, 361447, 202038]",[],0
"[95941, 213057, 189172, 219328]",[],0
"[32828, 185831, 126059, 219328]",[],0
"[365725, 281224, 458956, 219328]",[],0
"[106496, 180110, 199727, 219328]",[],0
"[104168, 280332, 197399, 219328]",[],0
"[292688, 319798, 385919, 219328]",[],0
"[313616, 235679, 406847, 219328]",[],0
"[87886, 340275, 181117, 219328]",[],0
"[369212, 331958, 462443, 219328]",[],0
"[266823, 355826, 360054, 219328]",[],0
"[307347, 119988, 400578, 213219]",[],0
"[321674, 239526, 414905, 219328]",[],0
"[25369, 135502, 118600, 219328]",[],0
"[263842, 324770, 357073, 219328]",[],0
"[174676, 299526, 267907, 219328]",[],0
"[111082, 9783, 204313, 101617]","[(111164, 9783), (111242, 9783), (112677, 9783), (112976, 9783), (113246, 9783), (114372, 9783), (114520, 9783), (116220, 9783), (116287, 9783), (116488, 9783), (117484, 9783), (121931, 9783), (122165, 9783), (122167, 9783), (122208, 9783), (122416, 9783), (124097, 9783), (124858, 9783), (124923, 9783), (124927, 9783), (125770, 9783), (128325, 9783), (128327, 9783), (128789, 9783), (128817, 9783), (128824, 9783), (130064, 9783), (130097, 9783), (130955, 9783), (131043, 9783), (131366, 9783), (131661, 9783), (132054, 9783), (132210, 9783), (132577, 9783), (133429, 9783), (133609, 9783), (134752, 9783), (135339, 9783), (136248, 9783), (139599, 9783), (140019, 9783), (140329, 9783), (142342, 9783), (143901, 9783), (144911, 9783), (145861, 9783), (146478, 9783), (148084, 9783), (150098, 9783), (151150, 9783), (154464, 9783), (154911, 9783), (157902, 9783), (164328, 9783), (164539, 9783), (166991, 9783), (170262, 9783), (173186, 9783), (173951, 9783), (174921, 9783), (177495, 9783), (181053, 9783), (187887, 9783), (188015, 9783), (196757, 9783), (198025, 9783), (203374, 9783), (204027, 9783), (117247, 10175), (164153, 10413), (192522, 10541), (157004, 10618), (139551, 10641), (146929, 10643), (147676, 10916), (147078, 10944), (159341, 11095), (191871, 11154), (134002, 11278), (156028, 11367), (128706, 11613), (143615, 11672), (193616, 12009), (122199, 12087), (150853, 12820), (129316, 13429), (137355, 13489), (116696, 13511), (132304, 13523), (158074, 13700), (139379, 14023), (115607, 14151), (113212, 14272), (181926, 14472), (168299, 14657), (113997, 14770), (171536, 15407), (125111, 15411), (125429, 15748), (164496, 15993), (117428, 16207), (114056, 16475), (130706, 16530), (138819, 16651), (144008, 17433), (128703, 17618), (194547, 17907), (150585, 18421), (141934, 18755), (148995, 19294), (155423, 20233), (165683, 22519), (111501, 26612), (145935, 34939), (181333, 62750), (200563, 62770)]",117
"[30945, 40761, 124176, 133992]","[(50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (103123, 45841), (97257, 47150), (72803, 67715)]",7
"[78460, 135440, 171691, 219328]",[],0
"[240491, 361594, 333722, 219328]",[],0
"[327918, 125556, 421149, 218787]",[],0
"[354582, 367002, 447813, 219328]",[],0
"[65292, 278503, 158523, 219328]",[],0
"[231215, 346664, 324446, 219328]",[],0
"[340549, 158269, 433780, 219328]",[],0
"[366218, 185404, 459449, 219328]",[],0
"[266816, 367488, 360047, 219328]",[],0
"[108856, 93686, 202087, 186917]","[(182621, 142145)]",1
"[203486, 300338, 296717, 219328]",[],0
"[195043, 237831, 288274, 219328]",[],0
"[213018, 238226, 306249, 219328]",[],0
"[355842, 174592, 449073, 219328]",[],0
"[253783, 43413, 347014, 136644]",[],0
"[84969, 123341, 178200, 216572]",[],0
"[67517, 89785, 160748, 183016]",[],0
"[214715, 251323, 307946, 219328]",[],0
"[379184, 291544, 472415, 219328]",[],0
"[118227, 200990, 211458, 219328]",[],0
"[377329, 32550, 470560, 125781]","[(462771, 37243)]",1
"[19272, 221050, 112503, 219328]",[],0
"[116813, 54027, 210044, 147258]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[224300, 315073, 317531, 219328]",[],0
"[306757, 223808, 399988, 219328]",[],0
"[291674, 118462, 384905, 211693]",[],0
"[340189, 10287, 433420, 103518]","[(358657, 15258)]",1
"[358741, 79620, 451972, 172851]",[],0
"[286429, 345217, 379660, 219328]",[],0
"[264865, 169928, 358096, 219328]",[],0
"[207424, 293285, 300655, 219328]",[],0
"[289765, 42743, 382996, 135974]",[],0
"[49160, 325230, 142391, 219328]",[],0
"[266453, 16133, 359684, 109364]","[(337473, 17444), (277400, 19941), (306553, 24096)]",3
"[115048, 227973, 208279, 219328]",[],0
"[331609, 196866, 424840, 219328]",[],0
"[171738, 52006, 264969, 145237]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[20298, 133485, 113529, 219328]",[],0
"[329958, 22738, 423189, 115969]",[],0
"[316343, 276892, 409574, 219328]",[],0
"[200799, 88532, 294030, 181763]",[],0
"[252305, 143589, 345536, 219328]",[],0
"[65885, 319290, 159116, 219328]",[],0
"[242553, 154108, 335784, 219328]","[(249218, 208706), (243245, 219327)]",2
"[123213, 208771, 216444, 219328]",[],0
"[209475, 273833, 302706, 219328]",[],0
"[186255, 127815, 279486, 219328]","[(249218, 208706), (243245, 219327)]",2
"[317568, 146467, 410799, 219328]",[],0
"[54766, 31190, 147997, 124421]","[(59032, 35658), (59458, 97155), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",11
"[89269, 173548, 182500, 219328]",[],0
"[336816, 314395, 430047, 219328]",[],0
"[303586, 262417, 396817, 219328]",[],0
"[41303, 284581, 134534, 219328]",[],0
"[259481, 236024, 352712, 219328]",[],0
"[175594, 210246, 268825, 219328]","[(243245, 219327)]",1
"[20852, 69247, 114083, 162478]","[(59458, 97155)]",1
"[235788, 326441, 329019, 219328]",[],0
"[356461, 78151, 449692, 171382]",[],0
"[82430, 24433, 175661, 117664]","[(85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150)]",10
"[70457, 378001, 163688, 219328]",[],0
"[233440, 138077, 326671, 219328]","[(249218, 208706), (243245, 219327)]",2
"[24784, 338062, 118015, 219328]",[],0
"[150720, 146616, 243951, 219328]","[(243245, 219327)]",1
"[209599, 68635, 302830, 161866]",[],0
"[188378, 161014, 281609, 219328]","[(249218, 208706), (243245, 219327)]",2
"[204064, 331171, 297295, 219328]",[],0
"[342171, 107492, 435402, 200723]",[],0
"[292133, 292239, 385364, 219328]",[],0
"[39367, 185717, 132598, 219328]",[],0
"[278330, 297647, 371561, 219328]",[],0
"[15432, 92749, 108663, 185980]","[(59458, 97155)]",1
"[267877, 19626, 361108, 112857]","[(277400, 19941), (306553, 24096)]",2
"[342170, 143308, 435401, 219328]",[],0
"[181960, 80294, 275191, 173525]","[(182621, 142145)]",1
"[188494, 60190, 281725, 153421]","[(200563, 62770)]",1
"[329744, 302368, 422975, 219328]",[],0
"[227087, 43592, 320318, 136823]",[],0
"[139987, 307225, 233218, 219328]",[],0
"[62742, 281114, 155973, 219328]",[],0
"[47481, 315454, 140712, 219328]",[],0
"[75363, 262539, 168594, 219328]",[],0
"[26288, 280865, 119519, 219328]",[],0
"[125238, 190213, 218469, 219328]",[],0
"[58876, 300559, 152107, 219328]",[],0
"[378993, 121869, 472224, 215100]",[],0
"[101016, 371807, 194247, 219328]",[],0
"[355909, 128783, 449140, 219328]",[],0
"[217325, 113711, 310556, 206942]",[],0
"[327293, 374270, 420524, 219328]",[],0
"[238271, 190787, 331502, 219328]","[(249218, 208706), (243245, 219327)]",2
"[90934, 149242, 184165, 219328]",[],0
"[190849, 295048, 284080, 219328]",[],0
"[113390, 121398, 206621, 214629]","[(182621, 142145)]",1
"[252293, 172604, 345524, 219328]",[],0
"[75469, 153250, 168700, 219328]",[],0
"[302293, 356482, 395524, 219328]",[],0
"[8356, 51780, 101587, 145011]","[(45785, 56718), (37985, 59118), (59458, 97155), (72803, 67715)]",4
"[354297, 180126, 447528, 219328]",[],0
"[169786, 378464, 263017, 219328]",[],0
"[177602, 26524, 270833, 119755]","[(181333, 62750), (200563, 62770)]",2
"[52455, 328830, 145686, 219328]",[],0
"[15520, 161421, 108751, 219328]",[],0
"[68231, 95401, 161462, 188632]",[],0
"[152456, 113713, 245687, 206944]","[(182621, 142145)]",1
"[276924, 298925, 370155, 219328]",[],0
"[189701, 243569, 282932, 219328]",[],0
"[54730, 225496, 147961, 219328]",[],0
"[271691, 286986, 364922, 219328]",[],0
"[222642, 72451, 315873, 165682]",[],0
"[50255, 319318, 143486, 219328]",[],0
"[250840, 178054, 344071, 219328]",[],0
"[99413, 163603, 192644, 219328]",[],0
"[134491, 337539, 227722, 219328]",[],0
"[237207, 361293, 330438, 219328]",[],0
"[374454, 158447, 467685, 219328]",[],0
"[24550, 20125, 117781, 113356]","[(44065, 20197), (54163, 20267), (55449, 20430), (31646, 20485), (49593, 20773), (53426, 21070), (60166, 21389), (58014, 21689), (44527, 21949), (28947, 21975), (49317, 22137), (37782, 22212), (41126, 22253), (46040, 22975), (47542, 24648), (40142, 26381), (60551, 27192), (33518, 27430), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (77898, 21019), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",39
"[12427, 342839, 105658, 219328]",[],0
"[149304, 48053, 242535, 141284]","[(181333, 62750), (200563, 62770)]",2
"[354781, 172278, 448012, 219328]",[],0
"[174276, 295346, 267507, 219328]",[],0
"[350734, 158815, 443965, 219328]",[],0
"[33509, 379555, 126740, 219328]",[],0
"[138566, 371090, 231797, 219328]",[],0
"[278966, 81526, 372197, 174757]",[],0
"[144207, 321195, 237438, 219328]",[],0
"[37523, 211862, 130754, 219328]",[],0
"[227581, 155376, 320812, 219328]","[(249218, 208706), (243245, 219327)]",2
"[313477, 126312, 406708, 219328]",[],0
"[141007, 172087, 234238, 219328]",[],0
"[287454, 264754, 380685, 219328]",[],0
"[243423, 379452, 336654, 219328]",[],0
"[72543, 230233, 165774, 219328]",[],0
"[204447, 97002, 297678, 190233]",[],0
"[281124, 35004, 374355, 128235]",[],0
"[129233, 378373, 222464, 219328]",[],0
"[258370, 209286, 351601, 219328]",[],0
"[24164, 133154, 117395, 219328]",[],0
"[50637, 169753, 143868, 219328]",[],0
"[59718, 103861, 152949, 197092]",[],0
"[75582, 237581, 168813, 219328]",[],0
"[16083, 198000, 109314, 219328]",[],0
"[283621, 225122, 376852, 219328]",[],0
"[73422, 284592, 166653, 219328]",[],0
"[137371, 270173, 230602, 219328]",[],0
"[155804, 148915, 249035, 219328]","[(243245, 219327)]",1
"[220042, 234349, 313273, 219328]",[],0
"[254910, 373747, 348141, 219328]",[],0
"[38711, 94222, 131942, 187453]","[(59458, 97155)]",1
"[379925, 282966, 473156, 219328]",[],0
"[195445, 114266, 288676, 207497]",[],0
"[138778, 87363, 232009, 180594]","[(182621, 142145)]",1
"[124146, 165843, 217377, 219328]",[],0
"[84294, 105781, 177525, 199012]",[],0
"[297355, 139398, 390586, 219328]",[],0
"[293418, 22404, 386649, 115635]","[(306553, 24096)]",1
"[103143, 130083, 196374, 219328]","[(182621, 142145)]",1
"[226939, 377860, 320170, 219328]",[],0
"[90348, 135701, 183579, 219328]","[(182621, 142145)]",1
"[301703, 75655, 394934, 168886]",[],0
"[312948, 365266, 406179, 219328]",[],0
"[96197, 138115, 189428, 219328]","[(182621, 142145)]",1
"[282851, 165081, 376082, 219328]",[],0
"[379783, 19145, 473014, 112376]","[(462771, 37243)]",1
"[249749, 112861, 342980, 206092]",[],0
"[40814, 224145, 134045, 219328]",[],0
"[96097, 207879, 189328, 219328]",[],0
"[273159, 211490, 366390, 219328]",[],0
"[119522, 209867, 212753, 219328]",[],0
"[287676, 283961, 380907, 219328]",[],0
"[266686, 62137, 359917, 155368]",[],0
