BRC Query: Small,Points,Num Of Points
"[262727, 22416, 309342, 69031]","[(306553, 24096)]",1
"[417483, 291527, 464098, 219328]",[],0
"[302221, 122836, 348836, 169451]",[],0
"[130432, 197559, 177047, 219328]",[],0
"[239216, 288223, 285831, 219328]",[],0
"[35987, 15242, 82602, 61857]","[(42513, 15533), (51493, 15564), (54829, 15900), (39855, 16189), (51223, 16726), (63498, 17671), (41525, 17796), (63107, 18050), (45429, 18052), (53682, 18069), (37806, 18407), (40233, 19562), (50668, 19879), (64482, 19940), (38608, 20050), (44065, 20197), (54163, 20267), (55449, 20430), (49593, 20773), (53426, 21070), (60166, 21389), (58014, 21689), (44527, 21949), (49317, 22137), (37782, 22212), (41126, 22253), (46040, 22975), (47542, 24648), (40142, 26381), (60551, 27192), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (80282, 15888), (79695, 15889), (76820, 16004), (75988, 16684), (82405, 16839), (70320, 17096), (78083, 18380), (78438, 19163), (77898, 21019), (73225, 23191), (73683, 24778)]",47
"[33730, 145781, 80345, 192396]",[],0
"[206765, 224595, 253380, 219328]",[],0
"[220471, 282357, 267086, 219328]",[],0
"[342191, 395139, 388806, 219328]",[],0
"[420815, 118383, 467430, 164998]",[],0
"[168694, 18279, 215309, 64894]","[(181333, 62750), (200563, 62770)]",2
"[123652, 90079, 170267, 136694]",[],0
"[251138, 194377, 297753, 219328]",[],0
"[260852, 357846, 307467, 219328]",[],0
"[116498, 217760, 163113, 219328]",[],0
"[184844, 57306, 231459, 103921]","[(200563, 62770)]",1
"[117584, 399689, 164199, 219328]",[],0
"[379536, 40861, 426151, 87476]",[],0
"[389466, 332958, 436081, 219328]",[],0
"[37916, 389366, 84531, 219328]",[],0
"[243931, 128377, 290546, 174992]",[],0
"[424465, 61000, 471080, 107615]",[],0
"[183934, 418967, 230549, 219328]",[],0
"[95694, 81850, 142309, 128465]",[],0
"[264147, 140311, 310762, 186926]",[],0
"[417270, 375351, 463885, 219328]",[],0
"[297445, 196896, 344060, 219328]",[],0
"[408521, 14370, 455136, 60985]",[],0
"[67826, 131943, 114441, 178558]",[],0
"[252708, 235728, 299323, 219328]",[],0
"[395790, 253803, 442405, 219328]",[],0
"[335454, 358874, 382069, 219328]",[],0
"[361478, 240228, 408093, 219328]",[],0
"[32351, 209432, 78966, 219328]",[],0
"[71900, 242977, 118515, 219328]",[],0
"[321845, 42953, 368460, 89568]",[],0
"[420816, 179820, 467431, 219328]",[],0
"[412028, 223016, 458643, 219328]",[],0
"[375761, 402949, 422376, 219328]",[],0
"[79635, 406521, 126250, 219328]",[],0
"[102294, 97826, 148909, 144441]",[],0
"[369232, 189007, 415847, 219328]",[],0
"[235834, 385168, 282449, 219328]",[],0
"[351622, 362789, 398237, 219328]",[],0
"[116418, 58196, 163033, 104811]",[],0
"[222453, 166195, 269068, 212810]","[(249218, 208706)]",1
"[354922, 228873, 401537, 219328]",[],0
"[118344, 340572, 164959, 219328]",[],0
"[419249, 424747, 465864, 219328]",[],0
"[22668, 133187, 69283, 179802]",[],0
"[408961, 57313, 455576, 103928]",[],0
"[22337, 310395, 68952, 219328]",[],0
"[193976, 250318, 240591, 219328]",[],0
"[321688, 106868, 368303, 153483]",[],0
"[179801, 14023, 226416, 60638]","[(181926, 14472), (221990, 14496), (194547, 17907)]",3
"[147175, 75936, 193790, 122551]",[],0
"[85473, 354073, 132088, 219328]",[],0
"[314565, 157979, 361180, 204594]",[],0
"[366309, 40598, 412924, 87213]",[],0
"[114681, 153532, 161296, 200147]",[],0
"[34840, 156225, 81455, 202840]",[],0
"[303130, 144250, 349745, 190865]",[],0
"[48170, 314211, 94785, 219328]",[],0
"[407567, 51715, 454182, 98330]",[],0
"[205234, 223285, 251849, 219328]",[],0
"[291108, 269819, 337723, 219328]",[],0
"[200970, 318383, 247585, 219328]",[],0
"[386366, 387427, 432981, 219328]",[],0
"[153948, 376458, 200563, 219328]",[],0
"[61939, 316387, 108554, 219328]",[],0
"[93928, 308715, 140543, 219328]",[],0
"[169302, 311688, 215917, 219328]",[],0
"[340614, 371156, 387229, 219328]",[],0
"[412974, 12384, 459589, 58999]","[(443074, 12940)]",1
"[90884, 298471, 137499, 219328]",[],0
"[216132, 356385, 262747, 219328]",[],0
"[285594, 132397, 332209, 179012]",[],0
"[231107, 95955, 277722, 142570]",[],0
"[226610, 87054, 273225, 133669]",[],0
"[331989, 379425, 378604, 219328]",[],0
"[70402, 309216, 117017, 219328]",[],0
"[240363, 192808, 286978, 219328]","[(249218, 208706), (243245, 219327)]",2
"[291032, 395238, 337647, 219328]",[],0
"[294964, 309135, 341579, 219328]",[],0
"[340290, 167393, 386905, 214008]",[],0
"[98016, 342689, 144631, 219328]",[],0
"[16161, 377275, 62776, 219328]",[],0
"[40521, 388682, 87136, 219328]",[],0
"[327445, 324875, 374060, 219328]",[],0
"[219116, 222118, 265731, 219328]",[],0
"[418286, 179895, 464901, 219328]",[],0
"[397087, 143633, 443702, 190248]",[],0
"[409016, 336076, 455631, 219328]",[],0
"[361840, 363223, 408455, 219328]",[],0
"[239527, 196104, 286142, 219328]","[(249218, 208706), (243245, 219327)]",2
"[307491, 67964, 354106, 114579]",[],0
"[187677, 210292, 234292, 219328]",[],0
"[114502, 111315, 161117, 157930]",[],0
"[426825, 403274, 473440, 219328]",[],0
"[200949, 374657, 247564, 219328]",[],0
"[409546, 11047, 456161, 57662]","[(443074, 12940)]",1
"[361763, 310309, 408378, 219328]",[],0
"[203358, 188689, 249973, 219328]","[(249218, 208706), (243245, 219327)]",2
"[274116, 111774, 320731, 158389]",[],0
"[320776, 137226, 367391, 183841]",[],0
"[188954, 86379, 235569, 132994]",[],0
"[374108, 378795, 420723, 219328]",[],0
"[286663, 207233, 333278, 219328]",[],0
"[55039, 218496, 101654, 219328]",[],0
"[262182, 106571, 308797, 153186]",[],0
"[216934, 268353, 263549, 219328]",[],0
"[223037, 376524, 269652, 219328]",[],0
"[321946, 411410, 368561, 219328]",[],0
"[152521, 29219, 199136, 75834]","[(181333, 62750)]",1
"[383148, 100966, 429763, 147581]",[],0
"[306293, 224998, 352908, 219328]",[],0
"[407241, 66087, 453856, 112702]",[],0
"[307070, 397057, 353685, 219328]",[],0
"[225988, 308075, 272603, 219328]",[],0
"[124233, 101135, 170848, 147750]",[],0
"[215342, 200523, 261957, 219328]","[(249218, 208706), (243245, 219327)]",2
"[268862, 383186, 315477, 219328]",[],0
"[321889, 23462, 368504, 70077]",[],0
"[94531, 264105, 141146, 219328]",[],0
"[290865, 192785, 337480, 219328]",[],0
"[46135, 177496, 92750, 219328]",[],0
"[408711, 124275, 455326, 170890]",[],0
"[27888, 330403, 74503, 219328]",[],0
"[359582, 161676, 406197, 208291]",[],0
"[384500, 29330, 431115, 75945]",[],0
"[233691, 145857, 280306, 192472]",[],0
"[318310, 196661, 364925, 219328]",[],0
"[292359, 42583, 338974, 89198]",[],0
"[405538, 180027, 452153, 219328]",[],0
"[55446, 289675, 102061, 219328]",[],0
"[424472, 281028, 471087, 219328]",[],0
"[28439, 273988, 75054, 219328]",[],0
"[210943, 56363, 257558, 102978]",[],0
"[219498, 373674, 266113, 219328]",[],0
"[392802, 245386, 439417, 219328]",[],0
"[282718, 393111, 329333, 219328]",[],0
"[119413, 354099, 166028, 219328]",[],0
"[197182, 359673, 243797, 219328]",[],0
"[22214, 273799, 68829, 219328]",[],0
"[346013, 214710, 392628, 219328]",[],0
"[271328, 386939, 317943, 219328]",[],0
"[368805, 241861, 415420, 219328]",[],0
"[282836, 276243, 329451, 219328]",[],0
"[335043, 307272, 381658, 219328]",[],0
"[209740, 110685, 256355, 157300]",[],0
"[27110, 376231, 73725, 219328]",[],0
"[131175, 37125, 177790, 83740]",[],0
"[160804, 158357, 207419, 204972]",[],0
"[281519, 206991, 328134, 219328]",[],0
"[250210, 182722, 296825, 219328]",[],0
"[225036, 208687, 271651, 219328]","[(249218, 208706), (243245, 219327)]",2
"[67540, 223411, 114155, 219328]",[],0
"[246424, 161083, 293039, 207698]",[],0
"[254331, 392054, 300946, 219328]",[],0
"[417981, 118581, 464596, 165196]",[],0
"[11242, 304640, 57857, 219328]",[],0
"[418093, 151785, 464708, 198400]",[],0
"[220245, 289532, 266860, 219328]",[],0
"[118599, 344524, 165214, 219328]",[],0
"[232530, 42278, 279145, 88893]",[],0
"[172134, 421346, 218749, 219328]",[],0
"[220532, 258026, 267147, 219328]",[],0
"[300628, 13566, 347243, 60181]","[(337473, 17444), (306553, 24096)]",2
"[213163, 245403, 259778, 219328]",[],0
"[421597, 130845, 468212, 177460]",[],0
"[424418, 13633, 471033, 60248]","[(462771, 37243)]",1
"[356965, 95591, 403580, 142206]",[],0
"[289237, 286356, 335852, 219328]",[],0
"[334101, 401629, 380716, 219328]",[],0
"[290797, 325298, 337412, 219328]",[],0
"[135063, 283239, 181678, 219328]",[],0
"[117899, 264469, 164514, 219328]",[],0
"[162045, 274741, 208660, 219328]",[],0
"[350320, 255331, 396935, 219328]",[],0
"[135691, 57581, 182306, 104196]","[(181333, 62750)]",1
"[108539, 403434, 155154, 219328]",[],0
"[273414, 388652, 320029, 219328]",[],0
"[297783, 127949, 344398, 174564]",[],0
"[393420, 202799, 440035, 219328]",[],0
"[121126, 272093, 167741, 219328]",[],0
"[248151, 291632, 294766, 219328]",[],0
"[199561, 171373, 246176, 217988]",[],0
"[351367, 361455, 397982, 219328]",[],0
"[74496, 55527, 121111, 102142]",[],0
"[166521, 302574, 213136, 219328]",[],0
"[145568, 159025, 192183, 205640]",[],0
"[217870, 66032, 264485, 112647]",[],0
"[261402, 252652, 308017, 219328]",[],0
"[324075, 384381, 370690, 219328]",[],0
"[229823, 200155, 276438, 219328]","[(249218, 208706), (243245, 219327)]",2
"[304129, 306064, 350744, 219328]",[],0
"[277685, 45702, 324300, 92317]",[],0
"[346727, 413068, 393342, 219328]",[],0
"[218450, 327856, 265065, 219328]",[],0
"[145208, 71694, 191823, 118309]",[],0
"[144963, 31044, 191578, 77659]","[(145935, 34939), (181333, 62750)]",2
"[386562, 370351, 433177, 219328]",[],0
"[152272, 392384, 198887, 219328]",[],0
"[355262, 282001, 401877, 219328]",[],0
"[60972, 44177, 107587, 90792]","[(103123, 45841), (97257, 47150), (72803, 67715)]",3
"[126597, 243797, 173212, 219328]",[],0
"[77691, 414840, 124306, 219328]",[],0
"[209141, 114204, 255756, 160819]",[],0
"[204271, 253618, 250886, 219328]",[],0
"[145037, 190125, 191652, 219328]",[],0
"[413117, 417112, 459732, 219328]",[],0
"[78149, 263402, 124764, 219328]",[],0
"[95222, 159171, 141837, 205786]",[],0
"[413103, 87727, 459718, 134342]",[],0
"[20330, 320669, 66945, 219328]",[],0
"[153610, 206622, 200225, 219328]",[],0
"[381042, 287459, 427657, 219328]",[],0
"[76577, 28550, 123192, 75165]","[(91686, 32602), (98740, 33456), (105291, 33531), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150)]",7
"[278471, 211542, 325086, 219328]",[],0
"[213565, 302858, 260180, 219328]",[],0
"[18024, 109934, 64639, 156549]",[],0
"[183974, 191461, 230589, 219328]",[],0
"[212021, 209531, 258636, 219328]","[(243245, 219327)]",1
"[419485, 176355, 466100, 219328]",[],0
"[151428, 125077, 198043, 171692]","[(182621, 142145)]",1
"[377040, 396811, 423655, 219328]",[],0
"[265795, 177095, 312410, 219328]",[],0
"[422669, 165344, 469284, 211959]",[],0
"[310639, 173863, 357254, 219328]",[],0
"[104003, 331349, 150618, 219328]",[],0
"[15626, 10467, 62241, 57082]","[(33799, 10494), (50338, 10676), (49765, 10733), (23113, 10772), (30413, 10779), (58284, 10957), (44669, 10971), (35566, 11251), (35453, 11255), (32831, 11265), (57527, 11497), (18236, 11546), (38232, 11561), (41278, 11779), (32121, 11788), (53606, 11796), (51395, 11836), (48931, 11879), (33714, 12060), (45332, 12137), (48630, 12271), (57909, 12464), (52402, 12568), (42232, 12601), (49652, 12838), (57957, 12989), (29280, 13094), (30339, 13111), (24839, 13248), (45691, 13454), (44331, 13802), (49175, 14068), (31051, 14216), (41155, 14314), (53917, 14664), (36533, 14717), (44972, 14862), (50329, 14943), (34575, 15287), (42513, 15533), (51493, 15564), (54829, 15900), (39855, 16189), (21753, 16314), (51223, 16726), (22236, 16731), (41525, 17796), (45429, 18052), (53682, 18069), (37806, 18407), (40233, 19562), (50668, 19879), (38608, 20050), (44065, 20197), (54163, 20267), (55449, 20430), (31646, 20485), (49593, 20773), (53426, 21070), (60166, 21389), (58014, 21689), (44527, 21949), (28947, 21975), (49317, 22137), (37782, 22212), (41126, 22253), (46040, 22975), (47542, 24648), (40142, 26381), (60551, 27192), (33518, 27430), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718)]",76
"[379057, 415807, 425672, 219328]",[],0
"[141756, 96648, 188371, 143263]","[(182621, 142145)]",1
"[26456, 70184, 73071, 116799]","[(59458, 97155)]",1
"[413558, 207403, 460173, 219328]",[],0
"[307155, 100487, 353770, 147102]",[],0
"[414427, 95956, 461042, 142571]",[],0
"[319344, 425607, 365959, 219328]",[],0
"[263847, 68370, 310462, 114985]",[],0
"[339636, 159223, 386251, 205838]",[],0
"[108214, 149328, 154829, 195943]",[],0
"[80265, 388910, 126880, 219328]",[],0
"[195611, 117664, 242226, 164279]",[],0
"[293086, 76450, 339701, 123065]",[],0
"[129245, 310796, 175860, 219328]",[],0
"[39292, 367375, 85907, 219328]",[],0
"[346853, 123362, 393468, 169977]",[],0
"[207374, 38642, 253989, 85257]",[],0
"[146237, 312657, 192852, 219328]",[],0
"[242376, 260232, 288991, 219328]",[],0
"[173813, 203623, 220428, 219328]",[],0
"[369537, 259409, 416152, 219328]",[],0
"[257592, 296314, 304207, 219328]",[],0
"[64183, 169385, 110798, 216000]",[],0
"[424448, 332009, 471063, 219328]",[],0
"[60212, 139863, 106827, 186478]",[],0
"[31901, 356814, 78516, 219328]",[],0
"[366208, 69154, 412823, 115769]",[],0
"[288283, 362064, 334898, 219328]",[],0
"[421089, 40597, 467704, 87212]",[],0
"[33337, 307806, 79952, 219328]",[],0
"[396548, 41988, 443163, 88603]",[],0
"[251722, 179624, 298337, 219328]",[],0
"[259368, 283416, 305983, 219328]",[],0
"[417287, 371217, 463902, 219328]",[],0
"[188055, 255859, 234670, 219328]",[],0
"[159931, 239606, 206546, 219328]",[],0
"[309690, 179324, 356305, 219328]",[],0
"[16542, 226780, 63157, 219328]",[],0
"[215082, 33049, 261697, 79664]",[],0
"[79534, 389913, 126149, 219328]",[],0
"[419746, 259403, 466361, 219328]",[],0
"[335243, 313292, 381858, 219328]",[],0
"[115011, 159799, 161626, 206414]",[],0
"[293505, 313127, 340120, 219328]",[],0
"[141351, 107566, 187966, 154181]","[(182621, 142145)]",1
"[261056, 196417, 307671, 219328]",[],0
"[191089, 370822, 237704, 219328]",[],0
"[332790, 404587, 379405, 219328]",[],0
"[353602, 264425, 400217, 219328]",[],0
"[225620, 104479, 272235, 151094]",[],0
"[301182, 295267, 347797, 219328]",[],0
"[60324, 366804, 106939, 219328]",[],0
"[374487, 385610, 421102, 219328]",[],0
"[290863, 221905, 337478, 219328]",[],0
"[253959, 40913, 300574, 87528]",[],0
"[310753, 113056, 357368, 159671]",[],0
"[143136, 324485, 189751, 219328]",[],0
"[222527, 118483, 269142, 165098]",[],0
"[70107, 237230, 116722, 219328]",[],0
"[309720, 347498, 356335, 219328]",[],0
"[126729, 249340, 173344, 219328]",[],0
"[327871, 291259, 374486, 219328]",[],0
"[126612, 312370, 173227, 219328]",[],0
"[141473, 17751, 188088, 64366]","[(150585, 18421), (141934, 18755), (148995, 19294), (155423, 20233), (165683, 22519), (145935, 34939), (181333, 62750)]",7
"[368804, 419963, 415419, 219328]",[],0
"[398949, 167282, 445564, 213897]",[],0
"[222072, 209904, 268687, 219328]","[(243245, 219327)]",1
"[188485, 171830, 235100, 218445]",[],0
"[9767, 130021, 56382, 176636]",[],0
"[144365, 217725, 190980, 219328]",[],0
"[121154, 384399, 167769, 219328]",[],0
"[402935, 44108, 449550, 90723]",[],0
"[195578, 9783, 242193, 55116]","[(196757, 9783), (198025, 9783), (203374, 9783), (204027, 9783), (205920, 9783), (207521, 9783), (212790, 9783), (219955, 9783), (224952, 9783), (227412, 9783), (229455, 9783), (231832, 9783), (205048, 11389), (217026, 12784), (208038, 13601), (219818, 13637), (221990, 14496), (229026, 16672), (232460, 17215)]",19
"[79641, 238072, 126256, 219328]",[],0
"[178639, 9783, 225254, 56315]","[(181053, 9783), (187887, 9783), (188015, 9783), (196757, 9783), (198025, 9783), (203374, 9783), (204027, 9783), (205920, 9783), (207521, 9783), (212790, 9783), (219955, 9783), (224952, 9783), (192522, 10541), (191871, 11154), (205048, 11389), (193616, 12009), (217026, 12784), (208038, 13601), (219818, 13637), (181926, 14472), (221990, 14496), (194547, 17907)]",22
"[282001, 345592, 328616, 219328]",[],0
"[298864, 375799, 345479, 219328]",[],0
"[50851, 37911, 97466, 84526]","[(97257, 47150), (72803, 67715)]",2
"[391663, 394646, 438278, 219328]",[],0
"[151258, 420667, 197873, 219328]",[],0
"[208861, 238319, 255476, 219328]",[],0
"[423599, 207698, 470214, 219328]",[],0
"[293051, 238386, 339666, 219328]",[],0
"[343579, 89636, 390194, 136251]",[],0
"[69163, 15680, 115778, 62295]","[(80282, 15888), (79695, 15889), (76820, 16004), (91779, 16340), (114056, 16475), (84227, 16516), (109712, 16598), (75988, 16684), (82405, 16839), (70320, 17096), (101506, 17559), (78083, 18380), (97661, 18559), (108072, 19082), (78438, 19163), (98057, 19225), (89429, 19819), (77898, 21019), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150)]",30
"[330291, 325206, 376906, 219328]",[],0
"[226361, 184650, 272976, 219328]","[(249218, 208706), (243245, 219327)]",2
"[118456, 300828, 165071, 219328]",[],0
"[147416, 196696, 194031, 219328]",[],0
"[420236, 277185, 466851, 219328]",[],0
"[176714, 306319, 223329, 219328]",[],0
"[240231, 276461, 286846, 219328]",[],0
"[392475, 102598, 439090, 149213]",[],0
"[33796, 247347, 80411, 219328]",[],0
"[164725, 124938, 211340, 171553]","[(182621, 142145)]",1
"[177100, 118287, 223715, 164902]","[(182621, 142145)]",1
"[259045, 176797, 305660, 219328]",[],0
"[397744, 304276, 444359, 219328]",[],0
"[261381, 29839, 307996, 76454]",[],0
"[187644, 380652, 234259, 219328]",[],0
"[314335, 265579, 360950, 219328]",[],0
"[193131, 139370, 239746, 185985]",[],0
"[329159, 354152, 375774, 219328]",[],0
"[166463, 241185, 213078, 219328]",[],0
"[308480, 344754, 355095, 219328]",[],0
"[373333, 178033, 419948, 219328]",[],0
"[287026, 284832, 333641, 219328]",[],0
"[398467, 62862, 445082, 109477]",[],0
"[56720, 302779, 103335, 219328]",[],0
"[79469, 335505, 126084, 219328]",[],0
"[140718, 309243, 187333, 219328]",[],0
"[391446, 255667, 438061, 219328]",[],0
"[151118, 54294, 197733, 100909]","[(181333, 62750)]",1
"[47440, 102555, 94055, 149170]",[],0
"[112177, 347830, 158792, 219328]",[],0
"[181613, 102009, 228228, 148624]","[(182621, 142145)]",1
"[121774, 297602, 168389, 219328]",[],0
"[142473, 208309, 189088, 219328]",[],0
"[109423, 281909, 156038, 219328]",[],0
"[56803, 394383, 103418, 219328]",[],0
"[388342, 144271, 434957, 190886]",[],0
"[253193, 386678, 299808, 219328]",[],0
"[25726, 283456, 72341, 219328]",[],0
"[357269, 177702, 403884, 219328]",[],0
"[98686, 82178, 145301, 128793]",[],0
"[366950, 288135, 413565, 219328]",[],0
"[349777, 247015, 396392, 219328]",[],0
"[341603, 113968, 388218, 160583]",[],0
"[137370, 371627, 183985, 219328]",[],0
"[224930, 19701, 271545, 66316]","[(260858, 24535)]",1
"[104166, 91392, 150781, 138007]",[],0
"[140047, 67425, 186662, 114040]",[],0
"[17215, 297291, 63830, 219328]",[],0
"[154447, 205956, 201062, 219328]",[],0
"[22290, 419059, 68905, 219328]",[],0
"[12596, 26282, 59211, 72897]","[(40142, 26381), (33518, 27430), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118)]",8
"[106049, 125185, 152664, 171800]",[],0
"[110525, 40451, 157140, 87066]",[],0
"[342887, 143180, 389502, 189795]",[],0
"[270884, 262241, 317499, 219328]",[],0
"[224476, 18244, 271091, 64859]","[(260858, 24535)]",1
"[351197, 277148, 397812, 219328]",[],0
"[344042, 65721, 390657, 112336]",[],0
"[382642, 335047, 429257, 219328]",[],0
"[195329, 315487, 241944, 219328]",[],0
"[138981, 90060, 185596, 136675]",[],0
"[331703, 131107, 378318, 177722]",[],0
"[48959, 41020, 95574, 87635]","[(72803, 67715)]",1
"[340983, 242945, 387598, 219328]",[],0
"[202442, 30968, 249057, 77583]",[],0
"[204597, 349570, 251212, 219328]",[],0
"[91171, 229845, 137786, 219328]",[],0
"[394900, 339270, 441515, 219328]",[],0
"[89514, 114446, 136129, 161061]",[],0
"[106600, 389070, 153215, 219328]",[],0
"[260303, 285280, 306918, 219328]",[],0
"[169929, 352995, 216544, 219328]",[],0
"[274036, 269755, 320651, 219328]",[],0
"[17060, 268542, 63675, 219328]",[],0
"[283982, 211852, 330597, 219328]",[],0
"[301361, 162295, 347976, 208910]",[],0
"[227554, 111328, 274169, 157943]",[],0
"[329070, 160050, 375685, 206665]",[],0
"[411400, 322131, 458015, 219328]",[],0
"[49508, 211837, 96123, 219328]",[],0
"[166577, 17856, 213192, 64471]","[(194547, 17907), (181333, 62750), (200563, 62770)]",3
"[341247, 34869, 387862, 81484]",[],0
"[62251, 16776, 108866, 63391]","[(63498, 17671), (63107, 18050), (64482, 19940), (82405, 16839), (70320, 17096), (101506, 17559), (78083, 18380), (97661, 18559), (108072, 19082), (78438, 19163), (98057, 19225), (89429, 19819), (77898, 21019), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (91686, 32602), (98740, 33456), (105291, 33531), (97885, 36791), (103123, 45841), (97257, 47150)]",23
"[58618, 85085, 105233, 131700]","[(59458, 97155)]",1
"[336120, 20237, 382735, 66852]",[],0
"[163262, 100290, 209877, 146905]","[(182621, 142145)]",1
"[33295, 332793, 79910, 219328]",[],0
"[124898, 275374, 171513, 219328]",[],0
"[387721, 83685, 434336, 130300]",[],0
"[427526, 247479, 474141, 219328]",[],0
"[369908, 38463, 416523, 85078]",[],0
"[200063, 409175, 246678, 219328]",[],0
"[167885, 250854, 214500, 219328]",[],0
"[138033, 391583, 184648, 219328]",[],0
"[277645, 193617, 324260, 219328]",[],0
"[210701, 332536, 257316, 219328]",[],0
"[179289, 258791, 225904, 219328]",[],0
"[47001, 343881, 93616, 219328]",[],0
"[133289, 305069, 179904, 219328]",[],0
"[47729, 247610, 94344, 219328]",[],0
"[29641, 108325, 76256, 154940]",[],0
"[144477, 384416, 191092, 219328]",[],0
"[59615, 214177, 106230, 219328]",[],0
"[341811, 192342, 388426, 219328]",[],0
"[280313, 220355, 326928, 219328]",[],0
"[160821, 308093, 207436, 219328]",[],0
"[204668, 63100, 251283, 109715]",[],0
"[328475, 302172, 375090, 219328]",[],0
"[360101, 284367, 406716, 219328]",[],0
"[307962, 24929, 354577, 71544]",[],0
"[337692, 54910, 384307, 101525]",[],0
"[361895, 124035, 408510, 170650]",[],0
"[345435, 269059, 392050, 219328]",[],0
"[11666, 227987, 58281, 219328]",[],0
"[325757, 116025, 372372, 162640]",[],0
"[128933, 339347, 175548, 219328]",[],0
"[153016, 195717, 199631, 219328]",[],0
"[31549, 179394, 78164, 219328]",[],0
"[71245, 23128, 117860, 69743]","[(73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",13
"[196176, 363482, 242791, 219328]",[],0
"[95449, 342551, 142064, 219328]",[],0
"[277889, 120303, 324504, 166918]",[],0
"[179479, 171194, 226094, 217809]",[],0
"[24870, 137573, 71485, 184188]",[],0
"[282020, 137219, 328635, 183834]",[],0
"[397764, 359522, 444379, 219328]",[],0
"[329958, 269463, 376573, 219328]",[],0
"[67191, 301787, 113806, 219328]",[],0
"[252030, 153710, 298645, 200325]",[],0
"[394168, 335978, 440783, 219328]",[],0
"[290522, 348383, 337137, 219328]",[],0
"[179500, 140383, 226115, 186998]","[(182621, 142145)]",1
"[303340, 320691, 349955, 219328]",[],0
"[136416, 26300, 183031, 72915]","[(145935, 34939), (181333, 62750)]",2
"[248581, 403894, 295196, 219328]",[],0
"[419610, 181803, 466225, 219328]",[],0
"[227729, 251414, 274344, 219328]",[],0
"[95004, 262223, 141619, 219328]",[],0
"[420254, 297666, 466869, 219328]",[],0
"[63020, 133956, 109635, 180571]",[],0
"[184027, 339627, 230642, 219328]",[],0
"[279903, 182884, 326518, 219328]",[],0
"[203605, 384255, 250220, 219328]",[],0
"[318456, 229175, 365071, 219328]",[],0
"[421035, 185438, 467650, 219328]",[],0
"[376650, 293855, 423265, 219328]",[],0
"[290649, 43456, 337264, 90071]",[],0
"[285133, 289774, 331748, 219328]",[],0
"[165210, 80078, 211825, 126693]",[],0
"[200150, 387442, 246765, 219328]",[],0
"[131239, 402158, 177854, 219328]",[],0
"[267774, 340574, 314389, 219328]",[],0
"[80822, 349636, 127437, 219328]",[],0
"[154901, 52051, 201516, 98666]","[(181333, 62750), (200563, 62770)]",2
"[83994, 178909, 130609, 219328]",[],0
"[56820, 152981, 103435, 199596]",[],0
"[423668, 290535, 470283, 219328]",[],0
"[30184, 16189, 76799, 62804]","[(39855, 16189), (51223, 16726), (63498, 17671), (41525, 17796), (63107, 18050), (45429, 18052), (53682, 18069), (37806, 18407), (40233, 19562), (50668, 19879), (64482, 19940), (38608, 20050), (44065, 20197), (54163, 20267), (55449, 20430), (31646, 20485), (49593, 20773), (53426, 21070), (60166, 21389), (58014, 21689), (44527, 21949), (49317, 22137), (37782, 22212), (41126, 22253), (46040, 22975), (47542, 24648), (40142, 26381), (60551, 27192), (33518, 27430), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (75988, 16684), (70320, 17096), (73225, 23191), (73683, 24778)]",39
"[251465, 47489, 298080, 94104]",[],0
"[425959, 37920, 472574, 84535]",[],0
"[192397, 342852, 239012, 219328]",[],0
"[293808, 27281, 340423, 73896]",[],0
"[424962, 427054, 471577, 219328]",[],0
"[420993, 224437, 467608, 219328]",[],0
"[378445, 291449, 425060, 219328]",[],0
"[283768, 148107, 330383, 194722]",[],0
"[24173, 255197, 70788, 219328]",[],0
"[128423, 367497, 175038, 219328]",[],0
"[51954, 338759, 98569, 219328]",[],0
"[286734, 356085, 333349, 219328]",[],0
"[16264, 109216, 62879, 155831]",[],0
"[184489, 203945, 231104, 219328]",[],0
"[399554, 92592, 446169, 139207]",[],0
"[380408, 283683, 427023, 219328]",[],0
"[84135, 398854, 130750, 219328]",[],0
"[347785, 208501, 394400, 219328]",[],0
"[26913, 243465, 73528, 219328]",[],0
"[69583, 306363, 116198, 219328]",[],0
"[248076, 322574, 294691, 219328]",[],0
"[178479, 39529, 225094, 86144]","[(181333, 62750), (200563, 62770)]",2
"[97638, 386146, 144253, 219328]",[],0
"[156198, 97083, 202813, 143698]","[(182621, 142145)]",1
"[282801, 107156, 329416, 153771]",[],0
"[136940, 332303, 183555, 219328]",[],0
"[220597, 84918, 267212, 131533]",[],0
"[112128, 188333, 158743, 219328]",[],0
"[327587, 252102, 374202, 219328]",[],0
